,predictions_0,labels,aux_labels,loss_0,grad_norm_0,feat_norm_0
1217,0,0,0,0.013574083335697651,0.59021205,0.46545324
1218,0,0,0,1.2955529689788818,24.68256,0.44240308
1219,0,0,0,0.08168505132198334,2.9011898,0.42968932
1220,0,0,0,0.06704675406217575,2.4578798,0.43152452
1221,0,0,0,0.05905172973871231,2.3157363,0.45393038
1222,0,1,3,0.1801878660917282,5.888551,0.43372256
1223,0,0,0,0.042069386690855026,1.4686217,0.42055953
1224,0,1,3,0.18849651515483856,7.2196126,0.3952886
1225,0,1,3,0.06168533116579056,2.089239,0.46435642
1226,0,0,0,0.020816775038838387,0.8079852,0.4939431
1227,0,1,3,0.8411636352539062,21.152805,0.5164311
1228,0,0,0,0.3446629047393799,11.130309,0.4753848
1229,0,1,3,0.03441198915243149,1.0187973,0.4887804
1230,0,0,0,0.04820139333605766,1.5317671,0.44081038
1231,0,0,1,0.31988686323165894,10.43756,0.4503554
1232,0,0,0,0.06133222207427025,1.8505927,0.40138775
1233,0,1,3,0.33529117703437805,10.371602,0.491417
1234,0,0,0,0.03711625188589096,1.4333053,0.4270563
1235,0,0,0,0.028027325868606567,0.9042034,0.41929471
1236,0,0,0,0.04315999522805214,1.4752836,0.5318476
1237,0,0,0,0.02232467569410801,0.687087,0.44436663
1238,0,1,3,0.1729762703180313,5.8081465,0.49315143
1239,0,0,0,0.08861351758241653,3.0515273,0.44649124
1240,0,0,0,0.17962712049484253,6.4872627,0.45419312
1241,0,1,3,0.21922889351844788,7.9140744,0.47204483
1242,0,0,0,0.0046688830479979515,0.17974399,0.47753933
1243,0,1,3,0.006682429928332567,0.2561631,0.52219397
1244,0,0,1,0.18109825253486633,6.395954,0.41731063
1245,0,1,3,0.02125275507569313,0.8548646,0.38499248
1246,0,0,0,0.06477860361337662,2.2482755,0.40474105
1247,0,0,0,0.06154084950685501,1.9802715,0.4665155
1248,0,0,0,0.19962027668952942,6.058492,0.46705848
1249,0,1,3,0.054599933326244354,1.9639591,0.4802255
1250,0,0,0,0.1681041419506073,5.044745,0.43138123
1251,0,0,0,0.02699202112853527,1.0437446,0.45731384
1252,0,0,0,0.07374543696641922,2.760466,0.38904798
1253,0,0,0,0.09277129173278809,3.321618,0.37425762
1254,0,1,3,0.007426393683999777,0.27130228,0.46199143
1255,0,0,1,0.01984935626387596,0.7031589,0.44821873
1256,0,1,3,0.0655481368303299,2.46915,0.4703821
1257,0,0,0,0.05170184746384621,1.6967835,0.46691665
1258,0,1,3,0.11445330828428268,3.3997896,0.45238924
1259,0,0,0,0.11093706637620926,3.2655752,0.4094159
1260,0,0,0,0.040108390152454376,1.3816252,0.48503822
1261,0,0,0,0.11845049262046814,4.2890224,0.42771918
1262,0,0,0,0.06331361830234528,2.3560836,0.48614967
1263,0,0,0,0.04536328837275505,1.5783037,0.45143497
1264,0,0,0,0.0370265394449234,1.4060112,0.54269075
1265,0,1,3,0.6670120358467102,16.131985,0.45738578
1266,0,0,0,0.01342871692031622,0.51514155,0.34473693
1267,0,0,0,0.06749769300222397,2.369422,0.38069093
1268,0,0,0,0.06291989237070084,1.9541779,0.45754844
1269,0,0,0,0.009682949632406235,0.41102543,0.46890956
1270,0,1,3,0.1601908951997757,4.979385,0.44468156
1271,0,1,3,0.009863566607236862,0.48070988,0.48217845
1272,0,1,3,0.0136573426425457,0.5220296,0.3945458
1273,0,0,0,0.09447451680898666,3.4298942,0.43251234
1274,0,0,0,0.025204651057720184,0.95290494,0.5554706
1275,0,0,0,0.0687483698129654,2.5688608,0.5119877
1276,0,0,0,0.009282171726226807,0.33547714,0.44318122
1277,0,0,0,0.05065746232867241,2.1461885,0.5108096
1278,0,0,0,0.15639138221740723,5.05605,0.39511377
1279,0,0,0,0.05674631521105766,1.6875125,0.36398348
1280,0,0,0,0.04449254274368286,1.2647135,0.39957684
1281,0,0,0,0.018993061035871506,0.67104274,0.39102417
1282,0,0,0,0.031742893159389496,1.0525444,0.4701625
1283,0,0,0,0.09320089966058731,3.1744554,0.45724428
1284,0,0,0,0.011518994346261024,0.48634484,0.51136124
1285,0,1,3,0.04903089255094528,1.7991802,0.48207363
1286,0,0,0,0.007549446541815996,0.27141917,0.42041254
1287,0,0,0,0.01592089980840683,0.63129544,0.41503784
1288,0,0,0,0.26814281940460205,9.072196,0.46175918
1289,0,0,0,0.01854930818080902,0.6793465,0.45406473
1290,0,0,0,0.05885539576411247,1.8222375,0.44551307
1291,0,0,0,0.0795813500881195,2.8870776,0.42365947
1292,0,0,0,0.01040050107985735,0.40421838,0.4254889
1293,0,0,0,0.018244663253426552,0.61555415,0.45886064
1294,0,1,3,0.032379936426877975,1.1421422,0.44128516
1295,0,1,3,0.8267920017242432,22.807491,0.50055707
1296,0,0,0,0.015699949115514755,0.5358874,0.39920872
1297,0,0,0,0.030170604586601257,1.0017449,0.44721392
1298,0,1,3,0.020356660708785057,0.7901659,0.4325889
1299,0,1,3,1.0456608533859253,23.556862,0.44050533
1300,0,0,0,0.04828079417347908,1.8010429,0.38462353
1301,0,0,0,0.07658351212739944,2.7650554,0.45237964
1302,0,0,0,0.06742504239082336,2.575172,0.50276256
1303,0,1,3,2.3617846965789795,33.713337,0.47782922
1304,0,0,0,0.015552191995084286,0.49399152,0.43010384
1305,0,0,0,1.572487235069275,25.110268,0.41821036
1306,0,0,0,0.014247364364564419,0.5668288,0.44545966
1307,0,1,3,0.284012109041214,10.424017,0.49282867
1308,0,0,0,0.007814313285052776,0.3373258,0.4687539
1309,0,1,3,0.7691338062286377,18.11642,0.4205547
1310,0,1,3,0.1890326589345932,6.630854,0.43545574
1311,0,0,0,0.016182737424969673,0.6835763,0.44338846
1312,0,0,0,0.04257936775684357,1.552208,0.41387144
1313,0,0,0,0.02251456305384636,0.8278671,0.48964864
1314,0,0,0,0.0031058192253112793,0.11624174,0.4266588
1315,0,0,0,0.06466250866651535,2.0775313,0.42582357
1316,0,0,1,1.540673017501831,27.454723,0.4917606
1317,0,0,0,0.01213159505277872,0.39806116,0.5007277
1318,0,0,0,0.01946151815354824,0.651288,0.4208982
1319,0,0,0,0.051010169088840485,1.5707934,0.37423846
1320,0,0,0,0.01921188086271286,0.64602643,0.4520173
1321,0,0,0,0.12223271280527115,4.511537,0.549188
1322,0,1,3,0.0061066471971571445,0.25053832,0.42226273
1323,0,0,0,0.014052961952984333,0.52560854,0.42908698
1324,0,0,0,1.5517427921295166,31.798367,0.4285071
1325,0,0,0,0.10374478250741959,3.460783,0.36942658
1326,0,0,0,0.06383950263261795,2.5642374,0.39180607
1327,0,0,0,0.17994970083236694,5.2252007,0.39416558
1328,0,1,3,0.15955469012260437,5.5507393,0.46707052
1329,0,0,0,0.06777912378311157,2.4744532,0.41780153
1330,0,0,0,0.05456516519188881,1.6230834,0.45522702
1331,0,0,0,0.0867064818739891,2.7916133,0.4728213
1332,0,0,0,0.11362432688474655,3.5584292,0.4135223
1333,0,0,0,0.03825140371918678,1.5650228,0.45381057
1334,0,0,0,0.017133085057139397,0.6051039,0.50621116
1335,0,1,3,0.010232488624751568,0.39579916,0.3695503
1336,0,0,0,0.012215091846883297,0.42934224,0.4596247
1337,0,1,3,0.01701870560646057,0.62604827,0.4224185
1338,0,0,0,0.019616298377513885,0.67662203,0.3797123
1339,0,0,0,0.1344277709722519,4.675311,0.4734999
1340,0,0,0,0.09213767200708389,2.5526192,0.48621017
1341,0,1,3,0.02691752277314663,0.94104695,0.47734243
1342,0,0,0,0.004392499569803476,0.18391943,0.39790133
1343,0,0,0,0.10168444365262985,3.536326,0.47564957
1344,0,0,0,0.08036026358604431,2.9190712,0.44057524
1345,0,1,3,0.468239963054657,11.551547,0.43628427
1346,0,1,3,0.019581696018576622,0.755267,0.43893927
1347,0,0,0,0.02579905278980732,0.8174084,0.4261847
1348,0,0,0,0.034339312463998795,1.1103072,0.46617436
1349,0,0,0,0.011571315117180347,0.38578767,0.44335377
1350,0,0,0,0.1494557410478592,4.3804183,0.4702393
1351,0,0,0,0.050121650099754333,1.8075107,0.40709406
1352,0,0,0,0.009897797368466854,0.3567784,0.52341783
1353,0,0,0,0.11816009134054184,3.4175184,0.3729804
1354,0,0,0,0.026534274220466614,1.1103392,0.44644755
1355,0,0,0,0.015357221476733685,0.52904326,0.41891474
1356,0,0,0,0.022816278040409088,0.8662692,0.44428557
1357,0,0,0,0.031391412019729614,1.1049467,0.44391927
1358,0,1,3,0.0038510223384946585,0.14277795,0.4183341
1359,0,0,0,0.04968991503119469,1.6231258,0.45051825
1360,0,0,0,0.9283239841461182,23.330683,0.4703532
1361,0,0,0,0.03254207596182823,1.0881398,0.4529642
1362,0,0,0,0.0916743278503418,3.2413547,0.4544017
1363,0,0,0,0.15893852710723877,4.605637,0.46425426
1364,0,0,0,0.004315824713557959,0.17379984,0.4420048
1365,1,1,3,1.9034048318862915,35.759327,0.39990723
1366,0,0,0,0.06585121154785156,2.408268,0.42907286
1367,0,0,0,0.035416290163993835,1.0998522,0.4165714
1368,0,0,0,0.08573611825704575,2.627036,0.40187472
1369,0,0,0,0.2738053500652313,7.4649596,0.4533826
1370,0,1,3,0.02787940762937069,1.0405121,0.5493121
1371,0,0,0,0.0234886072576046,0.71919876,0.45275915
1372,0,0,0,0.10097779333591461,2.9496098,0.43926692
1373,0,0,0,0.04869043081998825,1.7403002,0.38232285
1374,0,0,0,0.23607589304447174,7.398105,0.46649003
1375,0,1,3,0.16031773388385773,6.138332,0.5130358
1376,0,0,0,0.11748109757900238,3.8650756,0.41139057
1377,0,0,0,0.014430565759539604,0.45863557,0.4821015
1378,0,0,0,0.02913879230618477,0.9092138,0.47502232
1379,0,1,3,0.010604224167764187,0.352019,0.3616135
1380,0,1,3,0.05303030461072922,1.7641828,0.46213853
1381,0,0,0,0.005934001877903938,0.19956301,0.42559114
1382,0,0,0,0.3269503116607666,9.28819,0.42050344
1383,0,0,0,0.05497957020998001,1.9972523,0.41473264
1384,0,0,0,0.2196858525276184,6.542892,0.42123857
1385,0,0,0,0.39127886295318604,12.110701,0.38619474
1386,0,0,0,0.027631746605038643,1.0376264,0.41833138
1387,0,0,0,0.10695081204175949,3.5383992,0.40857655
1388,0,0,0,0.5593542456626892,13.95002,0.47483423
1389,0,0,0,0.08258658647537231,3.6176581,0.4062788
1390,0,0,0,0.013530570082366467,0.49859852,0.49684542
1391,0,0,0,0.02782827988266945,0.9822175,0.45315844
1392,0,0,0,0.08258559554815292,2.5153816,0.47502682
1393,0,0,1,0.04373982921242714,1.6626635,0.38540715
1394,0,1,3,0.11382456123828888,3.3895323,0.58757347
1395,0,0,0,0.006177261006087065,0.2578965,0.45825148
1396,0,1,3,0.07814772427082062,2.4237463,0.48398286
1397,0,0,0,1.6745436191558838,26.428474,0.4140765
1398,0,0,0,0.24298693239688873,8.307594,0.39571077
1399,0,0,1,0.02421482466161251,0.76871926,0.43700224
1400,0,1,3,0.016454240307211876,0.63006943,0.46307012
1401,0,0,0,0.052247222512960434,1.7115688,0.4516168
1402,0,0,0,0.1299397200345993,4.57326,0.49040216
1403,0,0,0,0.15732838213443756,5.2191725,0.378199
1404,0,0,0,0.008061254397034645,0.28505853,0.4844202
1405,0,0,0,0.16868920624256134,6.161511,0.45003432
1406,0,0,0,0.07011239975690842,2.459674,0.4025908
1407,0,0,0,0.10183572769165039,3.9008076,0.46167833
1408,0,0,0,0.015385043807327747,0.47993562,0.4534515
1409,0,0,0,0.04619423300027847,1.4316523,0.41713575
1410,0,0,0,0.27475497126579285,9.096829,0.48607415
1411,0,1,3,0.048376888036727905,1.6847827,0.4202872
1412,0,0,0,0.05837849900126457,2.1526597,0.49731213
1413,0,0,0,0.04609360545873642,1.5795685,0.3860344
1414,0,0,0,0.9608024954795837,21.855436,0.45783085
1415,0,1,3,0.013534803874790668,0.44497135,0.4309032
1416,0,0,0,0.02070165053009987,0.69178087,0.48218268
1417,0,0,0,0.009725922718644142,0.42430732,0.51126283
1418,0,0,0,0.05770357325673103,1.6900005,0.48009616
1419,0,0,0,0.19877779483795166,6.285612,0.506122
1420,0,0,0,0.04875662550330162,1.629185,0.49136102
1421,0,0,0,0.0206417478621006,0.7018733,0.32408953
1422,0,0,0,0.024559414014220238,0.8410661,0.44530934
1423,0,1,3,0.013965739868581295,0.51277936,0.4690187
1424,0,0,0,0.01606050878763199,0.70249456,0.4408001
1425,0,1,3,0.042725928127765656,1.4809908,0.4896828
1426,0,1,3,0.12021977454423904,4.608648,0.48241824
1427,0,0,0,3.790248394012451,40.26441,0.50448596
1428,0,0,0,0.024605242535471916,0.862001,0.4243689
1429,0,0,0,0.02150433324277401,0.72100735,0.47189635
1430,0,0,0,0.048563141375780106,1.5747678,0.34842056
1431,0,0,0,0.14429712295532227,4.4166217,0.42761433
1432,0,0,0,0.017253659665584564,0.61423314,0.39156973
1433,0,0,0,0.04136437177658081,1.3849812,0.43002188
1434,0,0,0,0.15740089118480682,6.60326,0.493998
1435,0,0,0,0.02955622784793377,1.4658484,0.40982735
1436,0,0,0,0.4000241756439209,12.924143,0.472885
1437,1,1,3,0.015780214220285416,0.5715813,0.4125077
1438,0,0,0,0.05355653539299965,1.8330709,0.4637157
1439,0,0,0,0.034043241292238235,1.168689,0.4142814
1440,0,0,0,0.03673505783081055,1.1508098,0.42471346
1441,0,0,0,0.20960262417793274,5.9904966,0.48468068
1442,0,0,0,0.09402506053447723,3.014312,0.43279856
1443,0,1,3,0.007868366315960884,0.28454757,0.5224004
1444,0,0,0,0.2945244610309601,7.831398,0.44889757
1445,0,0,0,0.129303976893425,4.3066187,0.49429592
1446,0,1,3,0.012203550897538662,0.5193637,0.36033314
1447,0,0,0,0.009958583861589432,0.3414471,0.39882916
1448,0,0,0,0.274030864238739,9.150517,0.4329055
1449,0,0,0,0.04912702739238739,1.7697521,0.42518312
1450,0,0,0,2.5541350841522217,33.301895,0.43565512
1451,0,0,0,0.07299935817718506,2.724405,0.4580872
1452,0,0,0,0.02986508421599865,0.9872599,0.40119368
1453,0,0,0,0.07441017031669617,2.360675,0.42891508
1454,0,0,0,0.030693627893924713,1.0885874,0.40003192
1455,0,1,3,0.01992005854845047,0.73637867,0.37258253
1456,0,0,0,0.28269580006599426,8.934986,0.5060133
1457,0,1,3,0.015936972573399544,0.5860428,0.44655782
1458,0,0,0,0.22049015760421753,6.583606,0.47937396
1459,0,0,0,0.03055049665272236,0.86855626,0.41898942
1460,0,0,0,0.029571736231446266,0.9706726,0.40249082
1461,0,0,0,0.062272895127534866,2.0241852,0.46280107
1462,0,0,0,0.1129172295331955,4.1960616,0.3661664
1463,0,0,0,0.03399277478456497,1.3361537,0.48304182
1464,0,0,0,0.12394435703754425,4.532729,0.47727942
1465,0,0,0,0.023001762107014656,0.8183425,0.46583956
1466,0,0,0,0.12494580447673798,4.3794427,0.43202955
1467,0,0,0,0.48812389373779297,13.879384,0.41658276
1468,0,0,0,0.0267043299973011,0.98497117,0.48072472
1469,0,0,0,0.2809078097343445,8.267718,0.39975816
1470,0,0,1,0.03469378873705864,1.1895362,0.50985324
1471,0,0,0,0.024263808503746986,0.9425255,0.51001126
1472,0,0,0,0.06006729602813721,2.2047246,0.386779
1473,0,1,3,0.017755139619112015,0.7093795,0.4677763
1474,0,0,0,0.0048858774825930595,0.1688966,0.4533644
1475,0,0,1,0.09563829749822617,3.7206254,0.38754398
1476,0,0,0,0.027171626687049866,0.917676,0.39845723
1477,0,0,0,0.9588413238525391,23.54701,0.3870198
1478,0,0,1,0.2301720678806305,7.6279116,0.4801706
1479,0,0,0,0.030718252062797546,1.2569387,0.423029
1480,0,1,3,0.009182957001030445,0.3562333,0.43846866
1481,0,1,3,0.03989363834261894,1.5042504,0.41166627
1482,0,1,3,0.02027103863656521,0.6958551,0.46936566
1483,0,0,0,0.016101447865366936,0.5099524,0.41232646
1484,0,1,3,0.0956348329782486,3.214597,0.3893108
1485,0,0,1,0.01378974225372076,0.5413582,0.39306748
1486,0,0,0,0.10248485952615738,4.018536,0.45072985
1487,0,0,0,0.0021978288423269987,0.09497084,0.3909466
1488,0,0,0,0.020553579553961754,0.69746226,0.410917
1489,0,0,0,0.08374903351068497,2.98372,0.453529
1490,1,1,3,0.008680230937898159,0.3237373,0.3952871
1491,0,0,0,0.02028622478246689,0.7124482,0.44125596
1492,0,0,0,0.02558678202331066,0.88058424,0.40575635
1493,0,0,0,0.00977727584540844,0.32112458,0.492765
1494,0,0,0,0.26387539505958557,8.567671,0.45333016
1495,0,1,3,0.027076374739408493,1.0613545,0.51851916
1496,0,1,3,0.03929414600133896,1.1709404,0.41390273
1497,0,0,0,0.02983245626091957,0.98125106,0.4148513
1498,0,0,1,0.08718852698802948,2.8780687,0.40931046
1499,0,0,0,0.008828416466712952,0.29977843,0.46060714
1500,0,0,0,0.14214244484901428,4.2693796,0.47149402
1501,0,0,0,0.05129117891192436,1.765753,0.50385547
1502,0,0,0,0.1010625958442688,3.7347772,0.4826417
1503,0,0,0,0.010432235896587372,0.35401186,0.4798894
1504,0,0,0,0.1546466052532196,4.8239584,0.40520918
1505,0,0,0,0.2949956953525543,8.752923,0.44615728
1506,0,0,0,0.024363983422517776,0.947449,0.4499213
1507,0,0,0,0.04492618516087532,1.4518746,0.55835426
1508,0,0,0,0.28666171431541443,8.697287,0.5130063
1509,0,1,3,0.04965860769152641,1.4913626,0.40401897
1510,0,1,2,0.9721088409423828,28.021475,0.37139717
1511,0,0,0,0.0182619858533144,0.63738316,0.42452353
1512,0,1,3,0.019708756357431412,0.6307521,0.48891056
1513,0,1,3,0.07122615724802017,2.4205625,0.47454602
1514,1,1,3,0.1988597810268402,6.4646125,0.45063818
1515,0,1,3,0.07571909576654434,2.840993,0.45668253
1516,0,0,0,0.1757940948009491,5.393967,0.42122355
1517,0,1,3,0.07204742729663849,2.5032594,0.42485988
1518,0,0,0,0.01907282881438732,0.73304677,0.39470902
1519,0,0,0,0.05571857467293739,2.4647422,0.4851948
1520,0,1,3,0.018424909561872482,0.7168431,0.4619306
1521,0,0,0,0.12773916125297546,3.862615,0.467642
1522,0,0,0,0.02149289846420288,0.6527392,0.51427436
1523,0,1,3,0.32635003328323364,10.223405,0.37869638
1524,0,0,0,0.007532409392297268,0.27724928,0.48055273
1525,0,0,0,0.11813753098249435,3.1530025,0.4617498
1526,0,0,0,0.02354426495730877,0.75961053,0.39918923
1527,0,0,0,0.010123454965651035,0.4138957,0.39482835
1528,0,0,0,0.009139605797827244,0.31520343,0.52571684
1529,0,0,0,0.03597705438733101,1.2777455,0.37220842
1530,0,0,0,0.02322133630514145,0.96358323,0.47626647
1531,1,1,3,0.027386344969272614,0.8435217,0.41583842
1532,0,1,3,0.2354946732521057,6.4207277,0.4705012
1533,0,0,0,0.020660197362303734,0.77410704,0.4581937
1534,0,0,0,0.10316270589828491,3.0790532,0.3859952
1535,0,0,1,0.009354096837341785,0.31599185,0.4152399
1536,0,0,0,0.042228132486343384,1.5745149,0.44339496
1537,0,0,0,0.005117650143802166,0.21848488,0.48373723
1538,0,0,0,0.001191025716252625,0.050883275,0.46469498
1539,0,0,0,0.008477652445435524,0.36113912,0.3488531
1540,0,0,0,0.13328325748443604,4.2679825,0.48929584
1541,0,0,1,0.0616489052772522,2.104439,0.45124018
1542,0,0,0,0.039516594260931015,1.581966,0.4812938
1543,0,0,1,0.19663642346858978,6.461866,0.50106716
1544,0,0,0,0.04407821595668793,1.8992482,0.46655014
1545,0,1,3,0.09476212412118912,2.948602,0.50008696
1546,0,0,0,0.09851600974798203,3.0234885,0.40262198
1547,0,0,0,2.7717339992523193,32.574947,0.52446616
1548,0,0,0,0.02109612710773945,0.6791692,0.41663665
1549,0,0,0,0.05698844790458679,1.8925747,0.5342567
1550,1,1,3,0.025874795392155647,0.8875194,0.45606062
1551,0,0,0,0.06542844325304031,2.080757,0.3676521
1552,0,1,3,0.10475624352693558,3.7649288,0.42631674
1553,0,1,3,0.15103505551815033,4.876744,0.4137324
1554,0,0,0,0.007408881094306707,0.3083589,0.5537199
1555,0,0,0,0.25782251358032227,7.2444625,0.5310148
1556,0,0,0,0.34297502040863037,9.986419,0.48909375
1557,0,0,0,0.02800101228058338,0.880738,0.40338632
1558,0,0,0,0.46486619114875793,13.250401,0.42229813
1559,0,0,0,0.008642413653433323,0.288635,0.42952645
1560,0,1,3,0.02777819335460663,0.97789264,0.39219734
1561,0,0,0,0.22478319704532623,7.3239975,0.47293082
1562,0,0,0,0.004045636393129826,0.14287226,0.4257036
1563,0,0,0,0.01241279486566782,0.40459484,0.51002955
1564,0,0,0,0.036773666739463806,1.0665191,0.47305834
1565,0,0,0,0.4796886146068573,13.961544,0.49107784
1566,0,0,0,0.10618151724338531,3.6587155,0.5146134
1567,0,0,0,0.31498268246650696,9.762326,0.51414675
1568,0,0,0,0.07101098448038101,2.4631624,0.5072947
1569,1,1,3,0.2157576084136963,7.2053833,0.44673875
1570,0,0,0,0.8513535261154175,22.77673,0.4414975
1571,0,0,0,0.02741255797445774,0.9919051,0.44937775
1572,0,0,0,0.17644992470741272,6.18383,0.39807746
1573,0,0,0,0.005663183517754078,0.20381907,0.40795693
1574,0,0,0,0.018456507474184036,0.72907907,0.4113207
1575,0,0,0,1.5785319805145264,32.980473,0.38465422
1576,0,0,0,0.019816048443317413,0.69701,0.4542401
1577,0,0,0,0.011450170539319515,0.38466692,0.4364065
1578,0,0,0,0.04422193020582199,1.5879127,0.36525965
1579,0,0,0,0.013201568275690079,0.5557051,0.4414208
1580,0,0,0,0.09158491343259811,3.4186807,0.47765982
1581,0,0,0,0.10599164664745331,4.013093,0.4381935
1582,0,0,0,1.8842233419418335,31.63872,0.44752812
1583,1,1,3,0.06158792972564697,2.082999,0.5111866
1584,1,1,3,0.13716726005077362,4.407672,0.42280683
1585,0,0,0,0.03667863458395004,1.0385035,0.4411854
1586,0,1,3,0.07988427579402924,3.078356,0.35721797
1587,0,1,3,0.06824009120464325,2.5946167,0.47701165
1588,0,0,0,0.006370238494127989,0.25058183,0.5044064
1589,0,1,3,0.161348357796669,4.4603863,0.41568583
1590,0,0,0,0.05112774670124054,1.9684862,0.4943619
1591,0,0,0,0.030175231397151947,1.2462487,0.38453037
1592,0,0,0,0.02998945489525795,1.0379388,0.4170583
1593,0,0,0,0.03036779724061489,1.2300301,0.3508392
1594,0,1,3,0.011988374404609203,0.39901924,0.37701684
1595,0,0,0,0.007894386537373066,0.30759373,0.52688277
1596,0,0,0,0.026932841166853905,0.922095,0.40518993
1597,0,0,0,0.07765920460224152,2.4988375,0.493292
1598,0,0,0,0.055381737649440765,2.0216312,0.45028087
1599,0,0,0,0.30178317427635193,7.946914,0.44735843
1600,0,0,0,0.023599686101078987,0.9157672,0.4376182
1601,0,0,0,0.009038249962031841,0.2874867,0.44993654
1602,0,0,0,0.0315159410238266,1.0501608,0.37435722
1603,0,0,1,1.9203115701675415,32.53767,0.4576253
1604,0,0,0,0.01477490272372961,0.64171386,0.46859074
1605,0,0,0,0.22018937766551971,7.8891916,0.44101667
1606,0,0,0,0.05205656215548515,1.4606332,0.39164066
1607,0,0,0,0.044566310942173004,1.6273959,0.45286065
1608,0,0,0,0.036561526358127594,1.3256266,0.36330396
1609,1,1,3,0.10596077144145966,3.6383512,0.35732162
1610,0,0,0,0.020787587389349937,0.81513435,0.40460274
1611,0,0,0,0.034273307770490646,1.039169,0.38756818
1612,0,0,1,0.04861333221197128,1.978994,0.48294294
1613,0,0,0,0.05759802088141441,2.1370409,0.46262679
1614,0,0,0,0.011869519017636776,0.5118943,0.53240836
1615,0,1,3,0.05101843550801277,1.42343,0.4600816
1616,0,0,0,0.07359305024147034,2.6708903,0.46176878
1617,0,0,0,0.15732145309448242,4.4927807,0.4091411
1618,1,0,1,0.2859562337398529,9.162755,0.4097885
1619,0,0,0,0.03151316940784454,1.286212,0.39335424
1620,0,0,0,0.06006516143679619,2.0408063,0.44040966
1621,0,0,0,0.051755957305431366,1.6274388,0.42134514
1622,0,1,3,0.04628722742199898,1.4715343,0.4351811
1623,0,1,3,0.06980905681848526,2.3328726,0.52341
1624,0,0,0,0.043143440037965775,1.5134254,0.45647025
1625,0,0,0,0.02319944091141224,0.8866051,0.5188753
1626,0,0,0,0.015219980850815773,0.6204728,0.39749756
1627,0,0,0,0.03203433379530907,1.2148087,0.42071703
1628,0,0,0,0.044440776109695435,1.3593473,0.44129777
1629,1,1,3,0.1462399810552597,5.7434244,0.5154972
1630,0,1,3,0.013101211749017239,0.5236997,0.40388274
1631,0,0,0,0.03126155212521553,1.1483052,0.37210166
1632,0,0,0,0.032423097640275955,0.94920564,0.4184418
1633,0,0,0,0.4814262092113495,13.289368,0.43463647
1634,0,0,0,0.03758181259036064,1.3949256,0.47265452
1635,0,0,0,0.036533255130052567,1.3802968,0.43962845
1636,0,0,0,0.03974700719118118,1.2852912,0.45098773
1637,1,1,3,0.013463884592056274,0.54332393,0.44192654
1638,0,0,0,0.024135930463671684,0.912451,0.54898715
1639,0,0,0,0.10553725063800812,3.5565,0.37426406
1640,0,1,3,0.3963765799999237,10.123463,0.42578405
1641,1,1,3,0.012823383323848248,0.55723834,0.39142352
1642,0,0,0,0.29512694478034973,9.162586,0.48250473
1643,1,1,3,0.036550380289554596,1.1211424,0.42756483
1644,0,0,0,0.010915215127170086,0.40157875,0.4213894
1645,1,1,3,0.0049459016881883144,0.19957367,0.46365318
1646,0,0,0,0.03988264128565788,1.3100199,0.3727391
1647,0,0,0,0.062210164964199066,2.7888572,0.43557665
1648,0,0,0,0.02721988596022129,1.0441724,0.49130267
1649,0,0,0,0.17394745349884033,5.5067806,0.4938405
1650,0,0,0,0.0035058720968663692,0.14082235,0.49678355
1651,0,0,0,0.02385498210787773,0.86198825,0.4026618
1652,0,0,0,0.03095856122672558,1.1758257,0.4318589
1653,1,1,3,0.031803637742996216,1.1117442,0.4872773
1654,0,0,0,0.07223409414291382,2.5211968,0.48597616
1655,0,0,0,0.10580549389123917,3.4126623,0.43636167
1656,0,0,0,0.0468735545873642,1.7376405,0.42044705
1657,0,0,0,0.01814001053571701,0.69408673,0.4841261
1658,0,0,0,0.10645527392625809,3.2475069,0.50285625
1659,0,1,3,0.42393776774406433,11.239261,0.46529788
1660,0,0,0,0.10703318566083908,3.2451932,0.3541031
1661,0,0,0,0.010652465745806694,0.4189956,0.42760378
1662,1,1,3,0.05416436493396759,1.9186616,0.40025002
1663,0,0,0,0.2382674664258957,7.444654,0.39378834
1664,1,1,3,0.1335020214319229,4.802774,0.45657134
1665,1,0,1,0.049033161252737045,1.8907305,0.4068705
1666,0,0,0,0.04351341351866722,1.7280382,0.47723877
1667,0,0,0,0.028740989044308662,1.1678452,0.43831557
1668,0,0,0,0.0907183513045311,3.2069218,0.50139165
1669,1,1,3,1.0118046998977661,18.989746,0.46227098
1670,0,0,0,0.038244519382715225,1.3975433,0.3910087
1671,1,1,3,0.07928890734910965,2.6355546,0.47595567
1672,1,1,3,0.01368039008229971,0.49737385,0.44150358
1673,0,0,0,0.9842330813407898,23.462614,0.45858124
1674,0,0,0,0.042993173003196716,1.739254,0.37086847
1675,0,0,0,0.04270925000309944,1.7631255,0.46315607
1676,0,0,0,0.0083664171397686,0.36489156,0.53565204
1677,0,0,0,0.006255451589822769,0.24838743,0.43420345
1678,0,0,0,0.046156443655490875,1.8066782,0.4672533
1679,0,0,0,0.043269481509923935,1.6650144,0.45807716
1680,0,0,0,0.01831723377108574,0.6707401,0.3865415
1681,1,1,3,0.03337624669075012,1.0828624,0.39617416
1682,0,0,0,0.07446760684251785,2.577387,0.5012305
1683,0,0,0,0.05925465747714043,1.9327602,0.5027077
1684,0,0,0,0.03677217289805412,1.3861445,0.40113178
1685,0,0,0,0.03561681881546974,1.0728234,0.43878365
1686,1,1,3,0.013006963767111301,0.46970934,0.4007382
