,predictions,labels,aux_labels,loss_0,grad_norm_0,feat_norm_0,loss_1,grad_norm_1,feat_norm_1,loss_2,grad_norm_2,feat_norm_2,loss_3,grad_norm_3,feat_norm_3,loss_4,grad_norm_4,feat_norm_4
728,0,1,3,0.14971861243247986,4.197775,0.40301335,0.05809542164206505,1.6792322,0.42066038,0.05273948982357979,1.5450399,0.42726696,0.023772917687892914,0.71572155,0.34443614,0.036595314741134644,1.0856453,0.40873003
729,1,1,3,0.15882188081741333,4.4569793,0.48507726,0.050555240362882614,1.4936346,0.42994595,2.9644007682800293,28.957432,0.46829045,0.0308734942227602,0.92884666,0.4533726,0.03550787270069122,1.050482,0.45253015
730,1,1,2,0.15329156816005707,4.225088,0.44701952,0.052202869206666946,1.5385244,0.46484196,0.052193477749824524,1.5467561,0.44239977,0.02733113244175911,0.80636644,0.436454,0.031994156539440155,0.97244036,0.44586104
731,0,0,1,0.15397825837135315,4.3092237,0.4303103,0.05240911245346069,1.524574,0.37238172,3.076881170272827,29.207008,0.47019136,3.487647533416748,29.116354,0.42644042,0.042586565017700195,1.2387198,0.40336698
732,0,0,0,1.832956075668335,25.809813,0.37411824,0.048922374844551086,1.4302844,0.4375527,0.052983611822128296,1.5450876,0.479138,0.026559118181467056,0.7967432,0.52171004,0.03879108652472496,1.1384261,0.43458247
733,0,0,0,0.15196560323238373,4.2603,0.43654257,2.9961676597595215,28.859623,0.4140128,2.8666133880615234,28.371746,0.44850427,3.539747953414917,29.487013,0.4103664,0.03943523019552231,1.1586224,0.48329246
734,0,0,0,0.14945481717586517,4.2298164,0.4587936,2.9813599586486816,28.95925,0.44883204,0.04755605384707451,1.418483,0.4427278,0.030299333855509758,0.90681684,0.45302117,0.040609873831272125,1.1828494,0.49644992
735,0,0,0,0.1641332358121872,4.598198,0.49014002,0.05266032740473747,1.5522604,0.45281667,2.8988044261932373,28.697338,0.48995525,0.025516480207443237,0.7606294,0.41607565,0.03545011579990387,1.0647774,0.47433233
736,0,1,3,0.1663951426744461,4.6348577,0.4059031,0.054465942084789276,1.5946702,0.40546316,2.8761372566223145,28.31711,0.3860597,0.03025631047785282,0.8874738,0.46367812,0.038227420300245285,1.1369832,0.462937
737,0,1,3,0.15797892212867737,4.39508,0.43905333,0.04992026463150978,1.4712424,0.41735432,2.829183340072632,28.268997,0.5595152,0.02791963517665863,0.85098505,0.40649083,0.03712429478764534,1.0974423,0.5136712
738,1,0,0,0.15135212242603302,4.1884513,0.44223598,0.04715050011873245,1.4013456,0.39779818,0.05567212030291557,1.629696,0.32931063,3.4194142818450928,29.527994,0.40801924,0.04132639989256859,1.2058977,0.48830497
739,0,1,2,0.14939270913600922,4.1928105,0.4545015,0.05502492934465408,1.5942777,0.40239397,0.049448732286691666,1.4646673,0.38380596,0.030858121812343597,0.9099282,0.43470109,3.2120752334594727,29.060743,0.43578097
740,0,0,0,0.1575509011745453,4.317904,0.46744153,0.04962366819381714,1.4625167,0.5287721,0.05373730883002281,1.582615,0.4675867,0.030342817306518555,0.89207405,0.47298503,0.037741273641586304,1.1031561,0.43367225
741,0,0,0,1.9219951629638672,25.559069,0.4547925,0.05154063552618027,1.5225137,0.43196142,0.04773620888590813,1.4149232,0.43969417,0.03272761031985283,0.9665295,0.44209984,0.040455907583236694,1.20379,0.4758742
742,0,0,0,0.15709276497364044,4.331329,0.47495615,0.04532557725906372,1.3463902,0.3968552,0.054187629371881485,1.5693105,0.40145218,0.030095072463154793,0.88152957,0.46240643,0.03520374745130539,1.0493947,0.42309448
743,1,0,0,0.17952033877372742,4.891909,0.4373706,0.053448960185050964,1.5729167,0.5088432,2.800379991531372,28.717289,0.43257704,0.02624436281621456,0.77952296,0.42174017,0.0404352992773056,1.1727439,0.3387779
744,1,0,0,0.16102956235408783,4.4351835,0.463081,0.05028184503316879,1.490366,0.41721573,0.051406458020210266,1.4994528,0.38779247,0.028147174045443535,0.84447867,0.4676397,0.03882915899157524,1.1526701,0.3979603
745,1,1,3,1.9626020193099976,26.317652,0.39871305,0.05164682865142822,1.5142298,0.3861553,0.05053212121129036,1.4577916,0.50417155,0.034004297107458115,0.990464,0.45050317,0.03667047619819641,1.0874118,0.3899145
746,0,0,0,0.15567012131214142,4.338987,0.4990776,0.056265369057655334,1.6178097,0.47399879,0.04941117763519287,1.4554776,0.498378,0.030951857566833496,0.9106238,0.546656,3.027710437774658,29.062313,0.5011991
747,0,0,0,1.891548991203308,25.585016,0.479802,0.05336250737309456,1.5670164,0.5150976,0.05032220482826233,1.4750446,0.44672775,0.026240181177854538,0.786407,0.40480942,3.1793859004974365,29.34983,0.4886777
748,0,0,0,0.15541616082191467,4.3697834,0.41091442,2.9258806705474854,28.36291,0.46645218,0.05207715928554535,1.556269,0.47630608,0.03454006090760231,1.0149646,0.41373283,0.03799516335129738,1.1401504,0.3572199
749,0,1,3,0.15529286861419678,4.3038015,0.41227236,0.050932906568050385,1.5230758,0.4345131,3.053946018218994,28.936005,0.47009036,0.028128977864980698,0.83842087,0.4016185,0.04023103788495064,1.1888471,0.44905487
750,0,0,0,0.1510365903377533,4.276012,0.44825464,0.05669326335191727,1.6392279,0.57064486,0.052719585597515106,1.552035,0.35549122,0.029944684356451035,0.8957712,0.49706984,3.187539577484131,28.302498,0.3433783
751,0,0,0,0.15205469727516174,4.28677,0.44418812,0.05421563237905502,1.5884341,0.39551646,2.9067957401275635,28.836018,0.4388282,0.03222423419356346,0.9608924,0.36913598,0.03794076666235924,1.1180371,0.4337328
752,0,0,0,0.1341591775417328,3.8133178,0.42499003,0.05151470750570297,1.5221788,0.41342938,0.05688979849219322,1.6539056,0.39391398,0.029780270531773567,0.88014174,0.39301348,3.243536949157715,29.082878,0.4230139
753,0,1,3,0.15749499201774597,4.3731437,0.46643725,0.05702740699052811,1.6485729,0.4548205,0.050854507833719254,1.499006,0.55725527,0.031131446361541748,0.92835563,0.39371425,0.0380115769803524,1.1419319,0.51164436
754,0,0,0,0.14546270668506622,4.074249,0.42974237,0.050084006041288376,1.4892825,0.4433831,0.05579794570803642,1.6295811,0.42458946,0.03049684688448906,0.89962006,0.46944353,3.1539363861083984,29.22518,0.3843964
755,1,0,0,0.16668570041656494,4.57977,0.43973213,2.916363000869751,28.543665,0.33881044,0.050192851573228836,1.4838444,0.40309587,3.469226360321045,29.381245,0.46028447,0.03497815504670143,1.0422587,0.43387994
756,0,1,3,0.15107543766498566,4.2548723,0.40108827,0.06540969014167786,1.8750479,0.38248196,0.05131269618868828,1.5248941,0.45189732,0.031247688457369804,0.92265415,0.4251597,0.036791130900382996,1.0877156,0.44177905
757,0,0,0,0.1643790453672409,4.458005,0.44358426,0.0490061491727829,1.4549083,0.47117183,0.05861034244298935,1.7094979,0.38382703,0.0327555276453495,0.9666633,0.5182635,0.034690678119659424,1.0364671,0.4386134
758,1,1,3,0.15499132871627808,4.299564,0.47833824,0.049773622304201126,1.4554607,0.4789124,0.06412822008132935,1.864867,0.37833157,0.0272397231310606,0.81571114,0.50448775,3.136080503463745,28.507215,0.39380097
759,1,1,3,0.15787620842456818,4.3940964,0.40877187,2.934138774871826,28.729784,0.39793164,0.05226080119609833,1.5293332,0.3719046,0.028113793581724167,0.836795,0.497626,0.03587470203638077,1.054131,0.40067375
760,0,0,1,0.15298686921596527,4.2714195,0.48227012,2.7984368801116943,28.518148,0.4526958,0.05272524058818817,1.538556,0.46560323,0.026754004880785942,0.7997086,0.45876962,0.042464207857847214,1.2500966,0.47008502
761,0,0,1,0.157314732670784,4.3846197,0.47088206,0.04678482562303543,1.3883662,0.4374298,2.7744574546813965,28.640245,0.39101237,3.3952696323394775,29.334911,0.4362496,3.150782585144043,29.16991,0.46164253
762,0,0,0,0.15962786972522736,4.485211,0.41118085,0.054894380271434784,1.5899303,0.4769996,2.828638792037964,28.552431,0.49396428,0.02761238068342209,0.82580274,0.40094647,0.03441464155912399,1.0095711,0.4835422
763,1,0,0,0.16005000472068787,4.456234,0.5474478,0.04555203765630722,1.3453844,0.4561016,0.04872279241681099,1.4475417,0.47221267,0.028266312554478645,0.840463,0.3587525,3.148190498352051,28.80952,0.50910085
764,0,0,0,0.15886002779006958,4.3889403,0.4599731,0.057584065943956375,1.6792387,0.48041946,2.9535908699035645,28.806072,0.4809128,0.02688468247652054,0.8104239,0.40239212,0.041664574295282364,1.2341362,0.5281878
765,1,0,0,0.15694350004196167,4.4097753,0.47590926,3.0184326171875,28.49896,0.4073935,0.0530381053686142,1.5628474,0.43125692,0.030711892992258072,0.9119454,0.4264694,3.195850372314453,29.634539,0.3460377
766,0,0,0,0.1479877531528473,4.174976,0.46642634,0.0583430752158165,1.6945925,0.4515099,0.05815301090478897,1.6808401,0.4416536,0.023670239374041557,0.7023274,0.421741,0.03695014491677284,1.0945424,0.3903688
767,0,0,0,0.16018275916576385,4.4515405,0.33477855,0.05039916932582855,1.4812496,0.43935704,0.047999393194913864,1.4287386,0.4528727,0.032061465084552765,0.94317174,0.46493086,3.2725863456726074,29.09247,0.558043
768,0,0,0,0.160702645778656,4.470937,0.5200321,2.9946253299713135,28.743841,0.41000962,0.05789856240153313,1.6445006,0.3634865,3.5243563652038574,28.961254,0.45789462,0.037538524717092514,1.111997,0.42689866
769,1,0,1,0.15272893011569977,4.3131857,0.44990933,0.051591355353593826,1.5018247,0.45128655,0.05258296802639961,1.5665178,0.4482358,3.4451704025268555,29.085432,0.37767982,0.03552398085594177,1.0667362,0.42830497
770,0,0,0,0.1449761986732483,4.102933,0.4355679,0.048157770186662674,1.4162352,0.53855515,0.05484924092888832,1.6003027,0.47406262,0.02592625468969345,0.7707045,0.46708065,3.2829341888427734,28.953808,0.46850848
771,0,1,3,0.15694299340248108,4.345157,0.46619767,0.05184175819158554,1.5134878,0.49224126,0.04908197000622749,1.4515651,0.42810953,0.030123412609100342,0.8902476,0.49878109,0.03624243289232254,1.0805271,0.54003435
772,0,0,0,1.9185452461242676,25.62407,0.4111573,0.05226702243089676,1.5049568,0.3794036,0.052729200571775436,1.551861,0.49182954,0.0291404128074646,0.8540112,0.44101998,0.0363924503326416,1.0879784,0.38474098
773,1,0,0,0.15682141482830048,4.4148107,0.42713398,0.05035201460123062,1.4722621,0.47335973,2.8762309551239014,28.18776,0.3923647,3.4197001457214355,28.837852,0.420363,0.035953134298324585,1.0714098,0.46184924
774,0,0,0,1.8203394412994385,25.041704,0.37722635,0.046463742852211,1.3754506,0.40208346,0.055360645055770874,1.6157817,0.49042255,0.031161490827798843,0.92502224,0.4368531,0.03082621842622757,0.90880346,0.4626408
775,0,0,0,0.15282829105854034,4.3103204,0.46713892,0.05273406207561493,1.5446095,0.49186867,0.05230390280485153,1.5272304,0.44622117,0.028478248044848442,0.85715336,0.39782304,0.039580073207616806,1.1465431,0.39871565
776,0,1,3,0.16716508567333221,4.6447887,0.4752286,2.9660115242004395,28.665424,0.3848266,0.05621973052620888,1.6417642,0.47046453,0.030249949544668198,0.9014501,0.37231532,0.03588999807834625,1.064243,0.35708955
777,0,1,3,0.1567727029323578,4.406564,0.3949245,0.054431281983852386,1.5976315,0.37319946,0.04956535995006561,1.4565861,0.39718038,0.02638067863881588,0.7934982,0.38338614,0.041599392890930176,1.216305,0.37546986
778,0,0,0,1.8720543384552002,25.66362,0.39331564,0.05102217569947243,1.5089198,0.38196582,0.05674586445093155,1.6389692,0.47513887,3.385474681854248,28.839764,0.3468675,0.038707830011844635,1.1575859,0.47563857
779,0,0,0,0.16476976871490479,4.6108074,0.4800778,2.976135015487671,28.600163,0.44155747,0.044703688472509384,1.3299779,0.44761825,0.027062103152275085,0.80883557,0.44313532,3.368351936340332,29.64047,0.4512056
780,0,0,0,0.14393021166324615,4.143557,0.49856284,0.05405120924115181,1.6017343,0.51609856,0.05416605994105339,1.5835137,0.4624942,3.4435925483703613,29.254503,0.5038198,0.03872411698102951,1.1512495,0.4254858
781,1,0,0,1.9159362316131592,26.101458,0.4787163,0.044446248561143875,1.3138175,0.48501226,0.058551203459501266,1.717562,0.39269042,0.03177037835121155,0.94658124,0.42222792,3.0927412509918213,28.322325,0.40795305
782,0,0,0,0.14479118585586548,4.090228,0.40544587,0.05087864026427269,1.4909914,0.40222004,2.85233998298645,28.643063,0.4451027,0.02853536605834961,0.84985626,0.42021275,0.03305555507540703,0.9904856,0.45449382
783,0,0,0,0.142114520072937,4.011103,0.39674306,0.0526166707277298,1.5281783,0.38527414,2.8893625736236572,28.438404,0.44945148,0.03138575330376625,0.9283197,0.37793577,0.039914827793836594,1.1949689,0.458291
784,1,0,0,0.15993735194206238,4.4123755,0.3931983,0.05688811093568802,1.6674169,0.3864676,0.05946675315499306,1.7375815,0.48325956,0.02806093916296959,0.842828,0.3854113,3.2014102935791016,29.11428,0.3788068
785,0,0,0,0.1501392275094986,4.222801,0.42664573,0.05410474166274071,1.5780905,0.38799632,2.934884548187256,28.20587,0.47028235,0.02916055917739868,0.863446,0.40555555,0.04067740589380264,1.2081847,0.4262751
786,0,0,0,0.1590181589126587,4.3823066,0.39787742,0.052021708339452744,1.5263786,0.478697,0.04917333275079727,1.4379754,0.39570978,0.028733227401971817,0.85567063,0.45686573,3.1754536628723145,29.14842,0.43221134
787,0,0,0,0.15188398957252502,4.249228,0.4137271,0.054108355194330215,1.5749815,0.37681222,2.921632766723633,28.658203,0.37052625,0.02878384478390217,0.8604488,0.45823136,0.04267064109444618,1.2308736,0.42343467
788,0,0,0,0.15220028162002563,4.3070445,0.4316514,0.05206651985645294,1.5107365,0.39046797,0.04898957535624504,1.45826,0.4848959,0.02683188021183014,0.8034751,0.43123347,0.033576034009456635,0.9912208,0.443918
789,0,1,3,0.15628065168857574,4.3260684,0.39725953,0.051238514482975006,1.5025957,0.4819762,0.045616503804922104,1.3529559,0.39279565,0.030858006328344345,0.9215564,0.4280033,3.273256301879883,29.015034,0.46213844
790,0,0,0,0.15505830943584442,4.4223013,0.43077186,0.06135363504290581,1.7626293,0.46031612,2.8222076892852783,28.384062,0.41143286,0.028173483908176422,0.844776,0.3886811,0.039798103272914886,1.1720028,0.4082929
791,0,0,0,0.15936879813671112,4.468925,0.4047854,0.05057065561413765,1.5095664,0.44813824,0.05771831423044205,1.6906948,0.3441571,3.439803123474121,29.083462,0.4346143,3.2675201892852783,28.94777,0.5498044
792,0,0,0,0.15782968699932098,4.3892994,0.40740883,0.04947789013385773,1.4675696,0.40566194,0.04639694094657898,1.3728833,0.40370297,0.029926173388957977,0.87464374,0.42349648,0.033363908529281616,0.9844757,0.4133814
793,0,0,0,0.15458062291145325,4.318775,0.4294238,0.050734858959913254,1.5087193,0.45934623,0.056929778307676315,1.6352338,0.47087377,0.028548341244459152,0.84470534,0.39654332,0.04010220617055893,1.1736226,0.47701782
794,0,1,3,1.888112187385559,25.929026,0.50179404,2.815502405166626,28.17888,0.41747853,0.04934196174144745,1.4637341,0.4283351,0.03058437444269657,0.90111405,0.38339797,0.03686432167887688,1.0778071,0.43523428
795,0,0,0,1.8685085773468018,25.419867,0.3947287,2.9435598850250244,28.518799,0.482944,0.05059150606393814,1.5046749,0.4799002,0.031180325895547867,0.92528087,0.43169165,0.034863729029893875,1.0436816,0.4577839
796,0,0,0,0.15980304777622223,4.4951806,0.4101314,0.0526902973651886,1.5633719,0.4027382,0.051246218383312225,1.5065997,0.5054255,0.024604428559541702,0.7445922,0.46116954,3.1953725814819336,28.32438,0.41479814
797,0,0,0,1.8567967414855957,25.391857,0.4448872,0.0504363477230072,1.4806134,0.48648587,0.05036607012152672,1.494447,0.38336116,3.447143316268921,29.68186,0.41948515,0.03654543682932854,1.0945836,0.4536385
798,0,0,0,0.15440820157527924,4.3156705,0.4873367,0.05159180983901024,1.5043626,0.4417153,0.056128330528736115,1.6203083,0.46914247,0.027063263580203056,0.8089644,0.498711,0.03755483031272888,1.1242595,0.49070823
799,0,0,0,0.15147969126701355,4.2984676,0.45022553,0.054798346012830734,1.6088774,0.48429364,0.055334705859422684,1.6268473,0.39617246,3.442336320877075,29.215868,0.4496144,0.039240848273038864,1.1433698,0.39258766
800,0,0,0,0.16246314346790314,4.5257034,0.42114902,0.0501454621553421,1.4971995,0.41314095,0.05241997539997101,1.5439216,0.399709,0.03018205612897873,0.8829489,0.4569903,3.138223886489868,28.963284,0.49181247
801,0,1,3,0.16403895616531372,4.6028786,0.4266661,0.047649942338466644,1.3976593,0.5117767,0.05260547623038292,1.5507227,0.50520587,0.026941660791635513,0.80216914,0.4850055,0.03577049821615219,1.0603638,0.5139747
802,0,0,0,0.16310913860797882,4.4917803,0.46160948,0.04748784750699997,1.4040169,0.47897184,0.058275602757930756,1.6826321,0.41007614,0.027841033414006233,0.8312714,0.55286306,0.037263501435518265,1.0905282,0.47419816
803,0,0,0,0.16231893002986908,4.5205746,0.4324416,0.051561467349529266,1.4971323,0.49346253,0.04957522824406624,1.4866982,0.4843305,0.027617715299129486,0.83311534,0.53409886,3.293166160583496,29.148,0.4685154
804,0,0,0,1.8315889835357666,25.44216,0.42987967,0.05114564299583435,1.493522,0.49316168,0.05640712007880211,1.648036,0.43240115,0.029089001938700676,0.8675494,0.5025378,0.03574128448963165,1.0514164,0.40341416
805,0,0,0,0.16157983243465424,4.452616,0.4653889,2.9815285205841064,29.21849,0.40934837,2.7508480548858643,28.055344,0.4090055,0.028324253857135773,0.8468778,0.44854188,0.03963518515229225,1.1749786,0.39408153
806,0,0,0,0.15756872296333313,4.406073,0.48180056,0.05839536711573601,1.6816509,0.54811776,0.0503956563770771,1.4681891,0.42242134,0.02774943970143795,0.82269007,0.44627503,0.034718774259090424,1.0441443,0.443964
807,0,0,0,1.9175227880477905,25.491636,0.48514742,0.05210193991661072,1.5276225,0.45514664,0.05290718004107475,1.5605185,0.42225772,0.03187303617596626,0.9439271,0.3879334,0.03967505693435669,1.1901782,0.3858539
808,1,1,3,0.1565122902393341,4.292464,0.4902904,0.05197972059249878,1.501881,0.4509381,2.864412546157837,28.266788,0.5314344,3.493919610977173,29.655651,0.5125941,0.03733481839299202,1.1068051,0.45210767
809,0,0,0,0.15086252987384796,4.2001505,0.5318186,0.05055195465683937,1.5015793,0.4113657,0.05416763946413994,1.5914654,0.3714977,0.02811622805893421,0.83271724,0.41845256,0.038848765194416046,1.1312388,0.42849028
810,0,1,3,0.17082257568836212,4.6086154,0.3913206,0.05041299760341644,1.4861623,0.46855062,0.05123240128159523,1.5013231,0.42748573,0.029892273247241974,0.87819654,0.47961742,0.03990532085299492,1.1720521,0.43968064
811,0,1,3,0.14778365194797516,4.173788,0.39740953,0.051225945353507996,1.507387,0.49247915,2.994967460632324,29.037836,0.42830378,3.570166826248169,29.580484,0.4677647,0.03957296907901764,1.1717782,0.5107068
812,0,0,0,1.8906583786010742,25.706182,0.42938197,0.05281694978475571,1.5400265,0.45915002,0.059447430074214935,1.7146884,0.44187525,0.027257472276687622,0.803359,0.4313652,0.04010999575257301,1.1795312,0.44567528
813,0,0,0,0.15625302493572235,4.394626,0.4458686,0.047171879559755325,1.4069945,0.40373644,3.084380865097046,28.780287,0.4095596,3.326713800430298,28.738342,0.5914047,0.03267788141965866,0.9745743,0.41790414
814,0,0,0,0.1504940241575241,4.242576,0.47014898,0.05316086858510971,1.5488443,0.498783,0.05185375362634659,1.5161252,0.44658422,0.02622229792177677,0.77540225,0.4727976,0.03539108857512474,1.0447539,0.48203808
815,0,0,0,0.16003833711147308,4.3819995,0.36775386,0.04992956295609474,1.4703549,0.4164013,0.04880340024828911,1.4268559,0.4960801,3.3719851970672607,28.560005,0.37514663,0.03928429260849953,1.1456441,0.42562437
816,0,0,1,0.17501215636730194,4.804369,0.44143474,2.8692193031311035,28.627327,0.39221245,0.0473831407725811,1.4117395,0.3679703,0.03040780872106552,0.90223753,0.49803257,0.03616655245423317,1.0742341,0.46995634
817,0,0,0,0.15503278374671936,4.2827945,0.3902284,0.052208978682756424,1.5394207,0.4459325,0.05710059404373169,1.649235,0.47529247,0.031057026237249374,0.9070643,0.4454081,0.040123049169778824,1.1844026,0.40332183
818,0,1,3,1.958516001701355,26.160023,0.43077898,2.885456085205078,28.276608,0.45910794,0.056029487401247025,1.6035933,0.44212377,3.4206106662750244,29.2545,0.50236624,0.03568515181541443,1.062751,0.38368446
819,0,0,0,0.14040523767471313,4.015128,0.4341368,0.04968708008527756,1.4783571,0.36603427,0.048799995332956314,1.4488573,0.48187846,3.5728495121002197,29.35314,0.47294185,0.03847212716937065,1.1419796,0.4966985
820,1,0,0,0.15465988218784332,4.348085,0.46360177,0.051200009882450104,1.5192506,0.4004519,0.05090141296386719,1.512355,0.5249388,0.027905840426683426,0.8349868,0.43635166,0.03679319843649864,1.0945698,0.31864434
821,0,0,0,1.8886332511901855,26.107864,0.4124949,0.04637986794114113,1.3758492,0.45153254,0.05769873782992363,1.6906745,0.41919595,0.02685578726232052,0.79947895,0.3626846,0.04149166867136955,1.2252363,0.44074243
822,0,1,3,0.1590903401374817,4.4159513,0.480215,0.042963139712810516,1.2817117,0.43934888,2.911653518676758,28.405622,0.3966544,0.02724413201212883,0.8098116,0.41225696,0.03842590004205704,1.1464036,0.40523675
823,0,0,0,0.149344339966774,4.224756,0.45122114,0.0512576550245285,1.5241368,0.46688128,0.05551977828145027,1.6056623,0.4724385,0.02691694349050522,0.7913308,0.5117071,3.108168601989746,28.87043,0.4010479
824,1,0,0,0.152793288230896,4.236952,0.45270124,0.054082829505205154,1.612352,0.44535464,0.051680680364370346,1.498722,0.45047808,0.030285224318504333,0.91123295,0.50333154,0.03554077818989754,1.0563041,0.41982633
825,1,1,3,1.9100561141967773,25.747278,0.42827484,0.053868234157562256,1.564392,0.46717083,0.057662613689899445,1.6735088,0.4454127,0.03385772183537483,0.9785388,0.46877623,0.03926056623458862,1.1671152,0.43983948
826,0,0,0,0.16658316552639008,4.595253,0.37388363,2.9793100357055664,29.10429,0.48684973,2.9033803939819336,28.567024,0.3811687,0.028368983417749405,0.8395856,0.38373834,0.03746079280972481,1.0891258,0.43177235
827,0,0,0,1.8351129293441772,25.275646,0.44888788,0.048740845173597336,1.4423431,0.4555344,0.051749732345342636,1.5416336,0.42026958,0.028338391333818436,0.84020764,0.36714572,0.03979512304067612,1.1735545,0.3829155
828,1,0,1,0.15652380883693695,4.3453126,0.45969158,0.05238117277622223,1.5347757,0.38190842,2.7210018634796143,28.08143,0.5114604,0.027833497151732445,0.82176995,0.44461572,0.036666106432676315,1.0941541,0.42619267
829,1,0,0,0.15604928135871887,4.347717,0.4465974,0.056476183235645294,1.6437888,0.35897958,0.047545138746500015,1.4215322,0.45551717,0.03001328743994236,0.8869937,0.47832894,0.03963679075241089,1.1664462,0.42172122
830,0,0,0,0.15167392790317535,4.2080464,0.43911034,2.7377395629882812,28.347443,0.47597522,0.0523887537419796,1.5018175,0.46508998,0.030574198812246323,0.9157778,0.47238654,0.04056500270962715,1.2002867,0.43784052
831,0,0,0,0.16194377839565277,4.480891,0.39417422,0.05577675253152847,1.6177814,0.37991077,0.051582977175712585,1.5267941,0.39014283,0.02839980460703373,0.84360313,0.3973325,3.2807047367095947,29.392397,0.36016923
832,0,0,0,0.1529257893562317,4.317153,0.3912919,0.046143125742673874,1.3671026,0.36546063,0.05185567960143089,1.5288225,0.4165391,3.4459331035614014,28.841785,0.40899026,0.037804294377565384,1.117005,0.4466037
833,1,0,0,0.16217347979545593,4.5355334,0.42580885,0.05436580255627632,1.5987976,0.35500097,0.05759059265255928,1.6672869,0.4385129,3.533292770385742,29.578478,0.42364344,0.03210637345910072,0.9485113,0.4137205
834,0,1,3,0.15372027456760406,4.242562,0.46611136,0.05377199128270149,1.5900037,0.42680517,2.8897831439971924,28.761137,0.407098,0.02695813775062561,0.8057908,0.45211002,0.03349868208169937,0.98900527,0.37926924
835,0,0,0,0.15406286716461182,4.3042836,0.48925638,0.05252087116241455,1.5520881,0.45280367,0.05254100635647774,1.5350207,0.40308392,0.027608321979641914,0.82205987,0.47009924,0.03644544258713722,1.0828508,0.34319484
836,0,1,2,0.1601669192314148,4.5133953,0.44787768,0.05216372013092041,1.5205542,0.35596675,0.05307009816169739,1.567794,0.42404518,0.03121776320040226,0.9312625,0.39202628,0.03673022985458374,1.0965984,0.40976727
837,0,0,0,0.16533192992210388,4.659086,0.45735005,0.051033731549978256,1.5027595,0.35092953,2.8645129203796387,28.335085,0.50571954,0.029649855569005013,0.8798425,0.4190607,0.03946388140320778,1.1606563,0.415323
838,0,1,3,1.8456279039382935,25.310667,0.47796273,0.05358772352337837,1.5770522,0.47768074,0.06143760681152344,1.7572145,0.49030966,0.03540397807955742,1.0369707,0.49500784,3.2474076747894287,29.043242,0.50335455
839,1,0,0,0.15170936286449432,4.2125163,0.49407357,0.05101356655359268,1.4673562,0.38589114,0.055330418050289154,1.617545,0.42761463,0.027807295322418213,0.83173275,0.32230312,3.200010299682617,28.764755,0.40195954
840,0,0,0,0.15795937180519104,4.350996,0.3938442,0.0538998618721962,1.5764321,0.48606142,0.05552011728286743,1.6033058,0.33584175,3.430713415145874,29.3336,0.45551237,0.03851904347538948,1.1486932,0.5410999
841,0,0,0,0.16733884811401367,4.532326,0.49155974,0.05620023235678673,1.6391951,0.39569598,2.950322151184082,28.664213,0.38792056,0.026403551921248436,0.7892755,0.5256474,0.039537906646728516,1.1754975,0.46394187
842,0,1,3,0.14885756373405457,4.1994348,0.41887227,0.048250239342451096,1.4302799,0.5162271,2.9175798892974854,28.408897,0.45265442,0.030376702547073364,0.9027221,0.43445218,0.04044949635863304,1.2168571,0.40069667
843,0,0,0,0.15800446271896362,4.489409,0.40345633,0.050324808806180954,1.4767854,0.3987133,2.8971118927001953,28.480112,0.47363684,0.02943967469036579,0.8737809,0.45184535,0.03656405583024025,1.0757989,0.49326217
844,0,1,3,0.15511485934257507,4.3485417,0.38479918,0.04955163225531578,1.4512331,0.41956493,0.053633932024240494,1.5768608,0.4402566,0.03303813934326172,0.9657213,0.4695091,0.03277306258678436,0.97232467,0.4399264
845,0,0,0,0.15279145538806915,4.2926617,0.4126854,0.049396540969610214,1.4691848,0.4689924,0.05222266912460327,1.5577496,0.52123725,0.028164442628622055,0.8503074,0.47383553,0.035840313881635666,1.0814842,0.50304455
846,0,0,0,0.14661478996276855,4.0892525,0.47164,2.850180149078369,28.261595,0.4197521,0.05370691791176796,1.5748606,0.42581478,3.499680995941162,29.244102,0.37893403,0.0333053357899189,0.9935982,0.46275687
847,0,0,0,0.18111824989318848,4.879457,0.4372385,2.9142589569091797,28.802399,0.4527458,0.052163608372211456,1.5390025,0.3372435,0.027828628197312355,0.8243547,0.49502897,3.184513568878174,28.765184,0.4442495
848,0,0,0,0.149778351187706,4.1738973,0.45751747,2.9330646991729736,28.190226,0.39713863,0.050537560135126114,1.4832922,0.4990686,0.02480202354490757,0.74000525,0.4442926,3.205843925476074,28.907894,0.29174066
849,0,0,0,1.9136500358581543,25.84411,0.4605285,3.01515531539917,28.941383,0.51625896,0.048357464373111725,1.420303,0.46490014,0.02872372977435589,0.8438909,0.38233262,0.03248322382569313,0.9780901,0.4319605
850,0,0,0,0.1479022055864334,4.203036,0.5809303,0.05037933588027954,1.4654973,0.40826166,0.052249711006879807,1.5258003,0.42992055,0.027079390361905098,0.80635273,0.42198646,0.040100373327732086,1.1874304,0.49099004
851,0,0,0,0.15170341730117798,4.250487,0.44391662,0.0502200610935688,1.4715521,0.4439519,0.05218024179339409,1.5266788,0.4357444,0.03104778192937374,0.9203482,0.34586632,0.04320303723216057,1.2476462,0.43247944
852,0,0,0,0.16887266933918,4.622659,0.47459838,0.05004466325044632,1.4674138,0.3916193,2.8773672580718994,28.757593,0.548125,0.02904743328690529,0.8594454,0.4018755,0.03770947456359863,1.1253793,0.40771782
