,labels,predictions,aux_labels,loss,grad_norm
1209,1,1,3,1.311301275563892e-06,5.2400723e-05
1210,0,0,0,6.007967749610543e-05,0.001701965
1211,0,0,0,4.172316494077677e-06,0.00014076011
1212,0,0,0,3.862306402879767e-05,0.0011754549
1213,1,1,3,1.883488948806189e-05,0.00065227743
1214,0,0,0,2.145764938177308e-06,7.484657e-05
1215,0,0,0,5.722029527532868e-06,0.00018984817
1216,0,0,0,5.125986263010418e-06,0.00017359425
1217,0,0,0,1.2516897186287679e-05,0.00044677802
1218,0,0,0,3.218599158572033e-05,0.0012704337
1219,0,0,0,5.960462772236497e-07,2.4400386e-05
1220,0,0,0,7.152555099310121e-07,2.651506e-05
1221,0,0,0,2.3841855067985307e-07,9.4798725e-06
1222,1,1,3,0.0001045410826918669,0.0040118243
1223,0,0,0,1.5258672647178173e-05,0.00048848294
1224,1,1,3,0.0003343261778354645,0.014942271
1225,1,1,3,-0.0,1.6008304e-06
1226,0,0,0,2.861018856492592e-06,9.1937814e-05
1227,1,1,3,3.1470757676288486e-05,0.0013918764
1228,0,0,0,0.00017855956684798002,0.0068219057
1229,1,1,3,2.0503786799963564e-05,0.0005897745
1230,0,0,0,5.94836674281396e-05,0.0019747394
1231,0,0,1,0.00015567521040793508,0.006390467
1232,0,0,0,4.935142715112306e-05,0.001739783
1233,1,1,3,0.0005389191792346537,0.019131847
1234,0,0,0,1.1920922133867862e-06,4.7082962e-05
1235,0,0,0,9.727005090098828e-05,0.0027668725
1236,0,0,0,3.814689989667386e-06,0.0001279699
1237,0,0,0,3.933898824470816e-06,0.00012432454
1238,1,1,3,6.508615479106084e-05,0.002640387
1239,0,0,0,0.00025829317746683955,0.009704107
1240,0,0,0,2.0146166207268834e-05,0.0008068175
1241,1,1,3,1.2516897186287679e-05,0.0005259591
1242,0,0,0,4.529942543740617e-06,0.00013899143
1243,1,1,3,-0.0,1.5194856e-07
1244,0,0,1,0.00015770144818816334,0.006353534
1245,1,1,3,-0.0,2.2354978e-07
1246,0,0,0,2.372236667724792e-05,0.00079093693
1247,0,0,0,0.00010573305189609528,0.0033593697
1248,0,0,0,2.9444261599564925e-05,0.0010772959
1249,1,1,3,3.6954195820726454e-05,0.0014690148
1250,0,0,0,3.290122185717337e-05,0.0011662224
1251,0,0,0,1.1920928244535389e-07,6.4089886e-06
1252,0,0,0,0.0001287377526750788,0.0043693963
1253,0,0,0,2.3841574147809297e-05,0.00088881404
1254,1,1,3,7.033323527139146e-06,0.0002170868
1255,0,0,1,1.1920928244535389e-07,5.477669e-06
1256,1,1,3,6.6756979322235566e-06,0.0002586197
1257,0,0,0,0.00024911639047786593,0.0074649733
1258,1,1,3,3.075552376685664e-05,0.0010067344
1259,0,0,0,0.00017152745567727834,0.005260357
1260,0,0,0,1.1920928244535389e-07,3.4545994e-06
1261,0,0,0,0.00020323118951637298,0.0075867055
1262,0,0,0,4.768370445162873e-07,2.1498232e-05
1263,0,0,0,5.125986263010418e-06,0.00017251218
1264,0,0,0,3.8265450712060556e-05,0.0013696934
1265,1,1,3,0.0003833036171272397,0.0129987495
1266,0,0,0,4.410734163684538e-06,0.00015224596
1267,0,0,0,3.3378044463461265e-05,0.0014214475
1268,0,0,0,5.960462772236497e-07,2.2737957e-05
1269,0,0,0,-0.0,9.542085e-07
1270,1,1,3,1.168244216387393e-05,0.0003579826
1271,1,1,3,1.1920922133867862e-06,5.3695712e-05
1272,1,1,3,2.3841855067985307e-07,8.892496e-06
1273,0,0,0,2.7418097943154862e-06,0.00010476697
1274,0,0,0,1.3470558769768104e-05,0.00047043012
1275,0,0,0,3.6954811548639555e-06,0.00013412644
1276,0,0,0,1.5497195136049413e-06,4.8062087e-05
1277,0,0,0,9.894321920000948e-06,0.00038064003
1278,0,0,0,3.802703940891661e-05,0.0012359223
1279,0,0,0,1.0251946150674485e-05,0.0003235353
1280,0,0,0,0.0001627074379939586,0.0042541525
1281,0,0,0,1.1920928244535389e-07,4.857954e-06
1282,0,0,0,4.8040190449682996e-05,0.0014505143
1283,0,0,0,3.933898824470816e-06,0.00013973047
1284,0,0,0,3.576272320060525e-06,0.00012834212
1285,1,1,3,1.1920922133867862e-06,4.5227724e-05
1286,0,0,0,4.6491513785440475e-06,0.00014415466
1287,0,0,0,3.576278118089249e-07,1.4077233e-05
1288,0,0,0,0.00043811736395582557,0.01654759
1289,0,0,0,1.9073468138230965e-06,6.167275e-05
1290,0,0,0,4.95898348162882e-05,0.001519798
1291,0,0,0,2.3841830625315197e-06,8.1434504e-05
1292,0,0,0,9.536738616588991e-07,3.3593282e-05
1293,0,0,0,0.00011038171214750037,0.0030644655
1294,1,1,3,2.3841855067985307e-07,8.496733e-06
1295,1,1,3,1.4305104514278355e-06,6.901654e-05
1296,0,0,0,1.0132738680113107e-05,0.00030286517
1297,0,0,0,7.510157047363464e-06,0.00024163099
1298,1,1,3,7.152555099310121e-07,3.078857e-05
1299,1,1,3,5.340433563105762e-05,0.002298531
1300,0,0,0,5.483612312673358e-06,0.00022197349
1301,0,0,0,3.4570634852570947e-06,0.00012119107
1302,0,0,0,2.3841855067985307e-07,9.7362545e-06
1303,1,1,3,0.0004899493651464581,0.016918436
1304,0,0,0,7.152531907195225e-06,0.0002146019
1305,0,0,0,6.305972783593461e-05,0.0025771398
1306,0,0,0,2.622600959512056e-06,0.00010357638
1307,1,1,3,5.722029527532868e-06,0.00024648802
1308,0,0,0,3.576278118089249e-07,1.3020975e-05
1309,1,1,3,1.4066597032069694e-05,0.000557317
1310,1,1,3,5.602820692729438e-06,0.00023681509
1311,0,0,0,2.3841855067985307e-07,9.2716255e-06
1312,0,0,0,2.264974000354414e-06,7.858845e-05
1313,0,0,0,2.753696753643453e-05,0.0009189302
1314,0,0,0,7.271740287251305e-06,0.00020700668
1315,0,0,0,7.891343557275832e-05,0.0024320567
1316,0,0,1,0.00021824838768225163,0.009976003
1317,0,0,0,3.576278118089249e-07,1.2219357e-05
1318,0,0,0,4.768370445162873e-07,1.6896907e-05
1319,0,0,0,6.6756979322235566e-06,0.00020649159
1320,0,0,0,1.0728830375228426e-06,3.47002e-05
1321,0,0,0,3.528532761265524e-05,0.0012866503
1322,1,1,3,4.768370445162873e-07,1.8775534e-05
1323,0,0,0,3.361645576660521e-05,0.00094212405
1324,0,0,0,2.3245540432981215e-05,0.001120599
1325,0,0,0,9.417489309271332e-06,0.0003412709
1326,0,0,0,1.7523612768854946e-05,0.0007183617
1327,0,0,0,1.9073468138230965e-06,6.840297e-05
1328,1,1,3,3.4689302992774174e-05,0.0012713687
1329,0,0,0,1.5020257706055418e-05,0.0005898365
1330,0,0,0,4.529942543740617e-06,0.00014921329
1331,0,0,0,4.768360213347478e-06,0.00018093629
1332,0,0,0,7.319182623177767e-05,0.002434148
1333,0,0,0,0.0002944036095868796,0.012531099
1334,0,0,0,1.1920928244535389e-07,5.4432617e-06
1335,1,1,3,2.7417760065873154e-05,0.00081756513
1336,0,0,0,2.2053474822314456e-05,0.0006456065
1337,1,1,3,3.671578815556131e-05,0.0010656192
1338,0,0,0,3.814689989667386e-06,0.000121100136
1339,0,0,0,2.3483953555114567e-05,0.0008120896
1340,0,0,0,8.344646857949556e-07,2.7295038e-05
1341,1,1,3,5.960462772236497e-07,2.2198592e-05
1342,0,0,0,-0.0,9.681281e-07
1343,0,0,0,5.61460001335945e-05,0.002328709
1344,0,0,0,4.768370445162873e-07,1.8616252e-05
1345,1,1,3,8.95221673999913e-05,0.003176397
1346,1,1,3,2.3603161025675945e-05,0.0007902031
1347,0,0,0,9.536738616588991e-07,3.1042237e-05
1348,0,0,0,4.577531944960356e-05,0.0013665642
1349,0,0,0,7.152555099310121e-07,2.610437e-05
1350,0,0,0,1.5497195136049413e-06,5.653729e-05
1351,0,0,0,1.1920928244535389e-07,4.7296044e-06
1352,0,0,0,1.168244216387393e-05,0.00033693208
1353,0,0,0,7.629365427419543e-06,0.00026769858
1354,0,0,0,3.576278118089249e-07,1.6043285e-05
1355,0,0,0,-0.0,1.2487894e-06
1356,0,0,0,-0.0,2.3667437e-07
1357,0,0,0,2.3364747903542593e-05,0.00075716275
1358,1,1,3,1.0728830375228426e-06,3.318898e-05
1359,0,0,0,1.3351351299206726e-05,0.00040353715
1360,0,0,0,9.536738616588991e-07,4.3383727e-05
1361,0,0,0,5.602820692729438e-06,0.00016657276
1362,0,0,0,2.098061486321967e-05,0.0007603924
1363,0,0,0,1.8358061424805783e-05,0.0005721068
1364,0,0,0,1.1920928244535389e-07,4.85294e-06
1365,1,1,3,7.414542778860778e-05,0.0036751404
1366,0,0,0,1.883488948806189e-05,0.000667528
1367,0,0,0,1.7046782886609435e-05,0.00051150774
1368,0,0,0,3.576278118089249e-07,1.3581416e-05
1369,0,0,0,3.266281055402942e-05,0.001123342
1370,1,1,3,3.6954811548639555e-06,0.00013191467
1371,0,0,0,1.1920928244535389e-07,5.4411535e-06
1372,0,0,0,0.0002307625545654446,0.0064800624
1373,0,0,0,8.940656698541716e-06,0.0003226912
1374,0,0,0,4.529942543740617e-06,0.00016230362
1375,1,1,3,7.295342220459133e-05,0.0029892896
1376,0,0,0,2.3841855067985307e-07,9.1681095e-06
1377,0,0,0,0.0001802282058633864,0.0045514903
1378,0,0,0,4.172316494077677e-06,0.00012838742
1379,1,1,3,1.1920928244535389e-07,4.4777375e-06
1380,1,1,3,3.576278118089249e-07,1.2001146e-05
1381,0,0,0,3.2186455882765586e-06,9.20542e-05
1382,0,0,0,4.9470632802695036e-05,0.0018394092
1383,0,0,0,1.9073468138230965e-06,7.958685e-05
1384,0,0,0,2.5629668016335927e-05,0.0009168679
1385,0,0,0,0.00013553177996072918,0.0055912733
1386,0,0,0,1.1920928244535389e-07,3.6959161e-06
1387,0,0,0,6.460934673668817e-05,0.0021880444
1388,0,0,0,0.00010001159535022452,0.0038215187
1389,0,0,0,5.364403477869928e-06,0.0002541555
1390,0,0,0,2.0265558760002023e-06,6.3856634e-05
1391,0,0,0,2.5748875486897305e-05,0.0007930115
1392,0,0,0,0.00010883215873036534,0.0038856985
1393,0,0,1,1.6689286894688848e-06,6.5802684e-05
1394,1,1,3,1.311301275563892e-06,4.238574e-05
1395,0,0,0,1.1920928244535389e-07,3.4762381e-06
1396,1,1,3,9.65590606938349e-06,0.00029551954
1397,0,0,0,5.6622808187967166e-05,0.0023251555
1398,0,0,0,5.125868119648658e-05,0.0022018012
1399,0,0,1,2.539125671319198e-05,0.0007621011
1400,1,1,3,4.768370445162873e-07,2.070829e-05
1401,0,0,0,8.368142152903602e-05,0.0027354204
1402,0,0,0,2.50339189733495e-06,0.00010468184
1403,0,0,0,3.2186455882765586e-06,0.00011742214
1404,0,0,0,5.960462772236497e-07,2.0132533e-05
1405,0,0,0,5.4238757002167404e-05,0.0023661165
1406,0,0,0,0.0003299168893136084,0.013160302
1407,0,0,0,1.597391747054644e-05,0.00064356567
1408,0,0,0,7.033323527139146e-06,0.00019718012
1409,0,0,0,4.672895011026412e-05,0.0014611428
1410,0,0,0,2.586808113846928e-05,0.0009975388
1411,1,1,3,2.0265558760002023e-06,7.804905e-05
1412,0,0,0,4.529942543740617e-06,0.00016708898
1413,0,0,0,1.4185804502631072e-05,0.0004868029
1414,0,0,0,9.536697689327411e-06,0.00038409163
1415,1,1,3,1.8358061424805783e-05,0.00052975793
1416,0,0,0,3.7431014789035544e-05,0.001129376
1417,0,0,0,-0.0,7.5778864e-08
1418,0,0,0,2.7417760065873154e-05,0.0007335774
1419,0,0,0,1.2993727978027891e-05,0.0005093837
1420,0,0,0,0.00010823617776622996,0.0035826273
1421,0,0,0,1.1920928244535389e-07,4.3008745e-06
1422,0,0,0,2.50339189733495e-06,9.20227e-05
1423,1,1,3,1.1920928244535389e-07,4.0326336e-06
1424,0,0,0,9.536738616588991e-07,3.9227223e-05
1425,1,1,3,7.152555099310121e-07,2.6021016e-05
1426,1,1,3,2.658331868587993e-05,0.001109938
1427,0,0,0,0.0029786527156829834,0.102851905
1428,0,0,0,1.2397689715726301e-05,0.00036927089
1429,0,0,0,2.264974000354414e-06,6.9934504e-05
1430,0,0,0,2.8609820219571702e-05,0.00091506337
1431,0,0,0,2.1457441107486375e-05,0.00077045633
1432,0,0,0,3.015949550899677e-05,0.000991231
1433,0,0,0,7.271740287251305e-06,0.00024400961
1434,0,0,0,1.2874520507466514e-05,0.00060138246
1435,0,0,0,3.576278118089249e-07,1.9174837e-05
1436,0,0,0,2.0146166207268834e-05,0.0008789193
1437,1,1,3,5.364403477869928e-06,0.00021054671
1438,0,0,0,4.768370445162873e-07,1.6436892e-05
1439,0,0,0,1.3589766240329482e-05,0.00049006386
1440,0,0,0,4.529942543740617e-06,0.00014575278
1441,0,0,0,0.00015233787416946143,0.0052472115
1442,0,0,0,4.303362584323622e-05,0.001539405
1443,1,1,3,5.364403477869928e-06,0.00017296498
1444,0,0,0,6.270212179515511e-05,0.0019726732
1445,0,0,0,1.6331539882230572e-05,0.00058571214
1446,1,1,3,9.536738616588991e-07,3.7905622e-05
1447,0,0,0,2.3841830625315197e-06,7.762103e-05
1448,0,0,0,0.0006302992696873844,0.023099909
1449,0,0,0,1.1920928244535389e-07,4.6590185e-06
1450,0,0,0,4.255681051290594e-05,0.0019761543
1451,0,0,0,0.0001147919538198039,0.004605444
1452,0,0,0,3.242440288886428e-05,0.0009958863
1453,0,0,0,5.960462772236497e-07,2.4579762e-05
1454,0,0,0,3.576278118089249e-07,1.5121712e-05
1455,1,1,3,3.576278118089249e-07,1.5308866e-05
1456,0,0,0,6.294052582234144e-05,0.0022788853
1457,1,1,3,2.0265558760002023e-06,7.137949e-05
1458,0,0,0,1.4066597032069694e-05,0.000537987
1459,0,0,0,0.00010168035078095272,0.0026582987
1460,0,0,0,7.510157047363464e-06,0.00028038936
1461,0,0,0,7.152555099310121e-07,2.4923533e-05
1462,0,0,0,1.9073304429184645e-05,0.0006997429
1463,0,0,0,-0.0,5.0213595e-07
1464,0,0,0,4.768370445162873e-07,1.9313635e-05
1465,0,0,0,3.6954811548639555e-06,0.000125367
1466,0,0,0,0.00011860620725201443,0.0044936533
1467,0,0,0,6.222531374078244e-05,0.002495668
1468,0,0,0,2.9802276912960224e-06,0.000100016725
1469,0,0,0,6.568216485902667e-05,0.0021252478
1470,0,0,1,6.401333666872233e-05,0.001932675
1471,0,0,0,3.576278118089249e-07,1.4542813e-05
1472,0,0,0,1.1920928244535389e-07,5.469772e-06
1473,1,1,3,-0.0,1.674079e-06
1474,0,0,0,2.622600959512056e-06,7.5245705e-05
1475,0,0,1,5.066266385256313e-05,0.001947872
1476,0,0,0,1.7881377516459906e-06,5.650094e-05
1477,0,0,0,5.98412734689191e-05,0.0025985711
1478,0,0,1,0.0001399419124936685,0.0052223154
1479,0,0,0,-0.0,3.531006e-08
1480,1,1,3,5.483612312673358e-06,0.00017641117
1481,1,1,3,0.00013612773909699172,0.004509105
1482,1,1,3,5.113947918289341e-05,0.0016605165
1483,0,0,0,3.4689302992774174e-05,0.0010416625
1484,1,1,3,1.9073468138230965e-06,7.888857e-05
1485,0,0,1,1.5497195136049413e-06,6.0038023e-05
1486,0,0,0,1.4066597032069694e-05,0.000589162
1487,0,0,0,2.0265558760002023e-06,6.826624e-05
1488,0,0,0,1.3828182090946939e-05,0.0004002755
1489,0,0,0,4.0531076592742465e-06,0.00015171213
1490,1,1,3,-0.0,2.248155e-07
1491,0,0,0,5.435795901576057e-05,0.0017963273
1492,0,0,0,0.0002269487304147333,0.006806456
1493,0,0,0,7.152555099310121e-07,2.1355927e-05
1494,0,0,0,1.4185804502631072e-05,0.00060647796
1495,1,1,3,2.3483953555114567e-05,0.00086609006
1496,1,1,3,2.622600959512056e-06,8.503877e-05
1497,0,0,0,3.576278118089249e-07,1.4499132e-05
1498,0,0,1,6.6756979322235566e-06,0.00024151278
1499,0,0,0,2.3841855067985307e-07,7.024021e-06
1500,0,0,0,0.00010644822759786621,0.0033069612
1501,0,0,0,1.0847986231965479e-05,0.00038668895
1502,0,0,0,2.264974000354414e-06,9.577964e-05
1503,0,0,0,2.3841855067985307e-07,9.018204e-06
1504,0,0,0,1.5497195136049413e-06,6.6922934e-05
1505,0,0,0,2.539125671319198e-05,0.0008486096
1506,0,0,0,-0.0,5.624757e-07
1507,0,0,0,1.7881377516459906e-06,5.5727076e-05
1508,0,0,0,0.00016723664884921163,0.0062773055
1509,1,1,3,5.3165931603871286e-05,0.0016601551
1510,1,1,2,1.9073468138230965e-06,9.843316e-05
1511,0,0,0,2.0265558760002023e-06,6.512557e-05
1512,1,1,3,1.3828182090946939e-05,0.00037675578
1513,1,1,3,2.0265558760002023e-06,8.3209e-05
1514,1,1,3,3.933898824470816e-06,0.00015210126
1515,1,1,3,8.082063141046092e-05,0.0032235666
1516,0,0,0,0.0003829461056739092,0.012570036
1517,1,1,3,5.864924969500862e-05,0.002245119
1518,0,0,0,-0.0,2.1506054e-07
1519,0,0,0,0.0002153879904653877,0.009058891
1520,1,1,3,3.135155202471651e-05,0.0010161577
1521,0,0,0,3.576272320060525e-06,0.00012017745
1522,0,0,0,5.006777428206988e-06,0.00014449451
1523,1,1,3,0.0016267173923552036,0.05056217
1524,0,0,0,8.583032467868179e-06,0.0002638328
1525,0,0,0,4.351044481154531e-05,0.0012308504
1526,0,0,0,1.2516897186287679e-05,0.00039683067
1527,0,0,0,1.1920928244535389e-07,5.0392914e-06
1528,0,0,0,4.410646579344757e-05,0.0012384882
1529,0,0,0,1.597391747054644e-05,0.00056610565
1530,0,0,0,5.23315102327615e-05,0.0023178586
1531,1,1,3,3.814689989667386e-06,0.000120427896
1532,1,1,3,0.00042775063775479794,0.014807219
1533,0,0,0,4.768370445162873e-07,1.6950007e-05
1534,0,0,0,8.4638240878121e-06,0.000324506
1535,0,0,1,3.2186455882765586e-06,9.406425e-05
1536,0,0,0,2.0503786799963564e-05,0.00071894977
1537,0,0,0,1.1920928244535389e-07,4.7846856e-06
1538,0,0,0,-0.0,2.839246e-07
1539,0,0,0,1.1920928244535389e-07,4.5088323e-06
1540,0,0,0,8.34461570775602e-06,0.0002481888
1541,0,0,1,5.7338023907504976e-05,0.0019753862
1542,0,0,0,3.325883881188929e-05,0.001369194
1543,0,0,1,4.935142715112306e-05,0.0018923848
1544,0,0,0,1.311301275563892e-06,5.6419976e-05
1545,1,1,3,1.8358061424805783e-05,0.00061435695
1546,0,0,0,4.458328112377785e-05,0.0013002115
1547,0,0,0,6.425174069590867e-05,0.0027742651
1548,0,0,0,1.0728830375228426e-06,3.5893645e-05
1549,0,0,0,2.145764938177308e-06,7.551318e-05
1550,1,1,3,5.960462772236497e-07,2.1647702e-05
1551,0,0,0,2.3841855067985307e-07,1.0134272e-05
1552,1,1,3,0.0012912754900753498,0.04883257
1553,1,1,3,6.12716976320371e-05,0.00197328
1554,0,0,0,-0.0,3.4203492e-07
1555,0,0,0,5.2569914259947836e-05,0.0016752897
1556,0,0,0,7.688703772146255e-05,0.0024013612
1557,0,0,0,4.410734163684538e-06,0.00015188918
1558,0,0,0,0.0006980843027122319,0.023474352
1559,0,0,0,5.960462772236497e-07,1.9279196e-05
1560,1,1,3,4.172316494077677e-06,0.0001470746
1561,0,0,0,4.5536911784438416e-05,0.0015724039
1562,0,0,0,9.894321920000948e-06,0.0002632197
1563,0,0,0,4.875540980719961e-05,0.0013470422
1564,0,0,0,1.1801649634435307e-05,0.00033287684
1565,0,0,0,0.00013612773909699172,0.005511969
1566,0,0,0,4.911301948595792e-05,0.0017799305
1567,0,0,0,4.7801782784517854e-05,0.0018560947
1568,0,0,0,8.332382276421413e-05,0.0027789404
1569,1,1,3,2.3841830625315197e-06,0.00010167732
1570,0,0,0,2.4437606043647975e-05,0.0010611154
1571,0,0,0,7.152555099310121e-07,2.929115e-05
1572,0,0,0,4.792098479811102e-05,0.0017119644
1573,0,0,0,3.576278118089249e-07,1.2014492e-05
1574,0,0,0,3.2186455882765586e-06,0.000112771486
1575,0,0,0,1.597391747054644e-05,0.00076064555
1576,0,0,0,1.1920928244535389e-07,4.046799e-06
1577,0,0,0,3.576272320060525e-06,0.0001103938
1578,0,0,0,1.1920922133867862e-06,4.7142996e-05
1579,0,0,0,1.311301275563892e-06,4.962301e-05
1580,0,0,0,9.536738616588991e-07,4.278871e-05
1581,0,0,0,5.960462772236497e-07,2.498855e-05
1582,0,0,0,3.2782016205601394e-05,0.0014439469
1583,1,1,3,5.125986263010418e-06,0.00019077826
1584,1,1,3,2.3841855067985307e-07,8.275127e-06
1585,0,0,0,8.344646857949556e-07,2.8224378e-05
1586,1,1,3,8.583032467868179e-06,0.0003538503
1587,1,1,3,1.0728830375228426e-06,4.268959e-05
1588,0,0,0,4.768370445162873e-07,1.6560703e-05
1589,1,1,3,1.1920858014491387e-05,0.0004294742
1590,0,0,0,2.3245540432981215e-05,0.0008168019
1591,0,0,0,2.312633478140924e-05,0.0008374857
1592,0,0,0,1.549708758830093e-05,0.00045323872
1593,0,0,0,7.152555099310121e-07,2.8665767e-05
1594,1,1,3,7.986990567587782e-06,0.0002349313
1595,0,0,0,3.814689989667386e-06,0.00012170574
1596,0,0,0,1.585470999998506e-05,0.00045511805
1597,0,0,0,5.245071224635467e-05,0.0016445585
1598,0,0,0,2.7894584491150454e-05,0.0009213364
1599,0,0,0,6.854299135738984e-05,0.002324691
1600,0,0,0,-0.0,7.594637e-07
1601,0,0,0,1.8715683836489916e-05,0.0005091892
1602,0,0,0,2.3841855067985307e-07,8.224457e-06
1603,0,0,1,6.19869097135961e-05,0.0031254773
1604,0,0,0,-0.0,5.8821144e-07
1605,0,0,0,2.169585604860913e-05,0.00087124173
1606,0,0,0,6.83045873302035e-05,0.0019338636
1607,0,0,0,2.3841855067985307e-07,8.478876e-06
1608,0,0,0,4.172316494077677e-06,0.00014385965
1609,1,1,3,2.396077979938127e-05,0.00085602043
1610,0,0,0,1.1920928244535389e-07,6.3385205e-06
1611,0,0,0,2.3841830625315197e-06,7.961195e-05
1612,0,0,1,4.768370445162873e-07,1.975549e-05
1613,0,0,0,1.8715683836489916e-05,0.000723643
1614,0,0,0,-0.0,1.0872456e-06
1615,1,1,3,0.00010907054820563644,0.0027013256
1616,0,0,0,3.6954811548639555e-06,0.00015577338
1617,0,0,0,0.0004469349514693022,0.015804125
1618,0,0,1,0.0001012035645544529,0.00437027
1619,0,0,0,4.768370445162873e-07,1.932689e-05
1620,0,0,0,1.5020257706055418e-05,0.0005120023
1621,0,0,0,4.0531076592742465e-06,0.00013535237
1622,1,1,3,8.344646857949556e-07,3.2094296e-05
1623,1,1,3,-0.0,8.233764e-07
1624,0,0,0,2.0265373677830212e-05,0.0006062733
1625,0,0,0,-0.0,1.167559e-06
1626,0,0,0,7.152555099310121e-07,2.5852609e-05
1627,0,0,0,2.7418097943154862e-06,0.000106293715
1628,0,0,0,8.702239938429557e-06,0.00025980023
1629,1,1,3,0.00017438798386137933,0.007943026
1630,1,1,3,1.811964830267243e-05,0.00058722275
1631,0,0,0,1.4305104514278355e-06,5.7971887e-05
1632,0,0,0,1.680836794548668e-05,0.00044854652
1633,0,0,0,7.152301259338856e-05,0.0028155881
1634,0,0,0,1.1920922133867862e-06,4.23192e-05
1635,0,0,0,2.145764938177308e-06,7.558781e-05
1636,0,0,0,2.6940935640595853e-05,0.00080905965
1637,1,1,3,2.622600959512056e-06,8.987192e-05
1638,0,0,0,1.1920928244535389e-07,4.1005023e-06
1639,0,0,0,3.3378546504536644e-06,0.00011271604
1640,1,1,3,3.659658250398934e-05,0.0013657699
1641,1,1,3,2.3841830625315197e-06,8.821012e-05
1642,0,0,0,1.8358061424805783e-05,0.0007641723
1643,1,1,3,1.5139465176616795e-05,0.00045592512
1644,0,0,0,4.768370445162873e-07,1.5447353e-05
1645,1,1,3,1.1920928244535389e-07,4.244401e-06
1646,0,0,0,2.0503786799963564e-05,0.0006456693
1647,0,0,0,1.6689286894688848e-06,8.765249e-05
1648,0,0,0,2.002696055569686e-05,0.00072285935
1649,0,0,0,7.152531907195225e-06,0.00025344745
1650,0,0,0,5.960462772236497e-07,2.317989e-05
1651,0,0,0,6.580135959666222e-05,0.0021152038
1652,0,0,0,1.4305104514278355e-06,4.802049e-05
1653,1,1,3,9.536738616588991e-07,3.2449407e-05
1654,0,0,0,2.145764938177308e-06,8.687784e-05
1655,0,0,0,2.825220326485578e-05,0.0008620916
1656,0,0,0,4.565611743601039e-05,0.0014819182
1657,0,0,0,4.541770613286644e-05,0.0013964913
1658,0,0,0,1.9430925021879375e-05,0.00063949527
1659,1,1,3,3.802703940891661e-05,0.0014066636
1660,0,0,0,5.125868119648658e-05,0.0015925907
1661,0,0,0,-0.0,1.2847191e-06
1662,1,1,3,4.768370445162873e-07,1.8558618e-05
1663,0,0,0,9.65590606938349e-06,0.00032982943
1664,1,1,3,7.712543447269127e-05,0.0030529662
1665,0,0,1,5.125986263010418e-06,0.00019250436
1666,0,0,0,2.3841830625315197e-06,9.131486e-05
1667,0,0,0,4.0649541915627196e-05,0.0014524732
1668,0,0,0,0.00011169286881340668,0.004407914
1669,1,1,3,3.85038583772257e-05,0.0013047348
1670,0,0,0,1.1920928244535389e-07,5.0569847e-06
1671,1,1,3,4.5298504119273275e-05,0.0017884548
1672,1,1,3,-0.0,5.6917844e-07
1673,0,0,0,4.0531076592742465e-06,0.00018078917
1674,0,0,0,4.768370445162873e-07,1.8879826e-05
1675,0,0,0,4.0531076592742465e-06,0.00016434497
1676,0,0,0,6.318072337307967e-06,0.00023089675
1677,0,0,0,9.775113539944869e-06,0.0003052989
1678,0,0,0,5.8412379075889476e-06,0.00023632227
1679,0,0,0,2.0265558760002023e-06,7.802043e-05
1680,0,0,0,5.602820692729438e-06,0.00017961545
1681,1,1,3,1.0967194612021558e-05,0.0003349427
1682,0,0,0,3.576214658096433e-05,0.0013568308
1683,0,0,0,0.00011431517486926168,0.0039558685
1684,0,0,0,7.152555099310121e-07,2.7027983e-05
1685,0,0,0,3.564294092939235e-05,0.0009656477
1686,1,1,3,8.344646857949556e-07,3.004321e-05
1687,0,0,0,0.0001282609737245366,0.0043686265
1688,0,0,0,1.966933996300213e-05,0.00061004603
1689,1,1,3,1.6331539882230572e-05,0.0007231478
1690,1,1,3,8.821448318485636e-06,0.0003592656
1691,0,0,0,2.622600959512056e-06,8.794757e-05
1692,1,1,3,-0.0,8.037928e-07
1693,1,1,3,9.536738616588991e-07,3.363502e-05
1694,1,1,3,0.00010895135346800089,0.0041734334
1695,0,0,0,2.932505594799295e-05,0.0010534377
1696,0,0,0,3.099436753473128e-06,0.00010945177
1697,0,0,0,7.867782187531702e-06,0.00029148808
1698,1,1,3,1.6212332411669195e-05,0.0005602649
1699,0,0,0,6.01988795096986e-05,0.0017277387
1700,0,0,0,1.1920928244535389e-07,3.9343554e-06
1701,0,0,0,1.9788545614574105e-05,0.0006493781
1702,0,0,0,-0.0,1.8424842e-08
1703,0,0,0,2.3841855067985307e-07,9.250888e-06
1704,0,0,0,4.0531076592742465e-06,0.0001445488
1705,0,0,0,2.3841855067985307e-07,7.567321e-06
1706,0,0,0,2.7179348762729205e-05,0.0010611813
1707,0,0,0,2.3007127310847864e-05,0.00096996187
1708,0,0,0,9.536738616588991e-07,3.3541644e-05
1709,0,0,0,3.325883881188929e-05,0.0011347658
1710,0,0,0,0.00012516192509792745,0.005148112
1711,0,0,0,3.5523738915799186e-05,0.0012284592
1712,0,0,0,8.106198947643861e-06,0.00027118585
1713,0,0,0,1.5258672647178173e-05,0.00045938353
1714,0,0,1,6.437280717364047e-06,0.00023672816
1715,0,0,0,3.135155202471651e-05,0.0009229482
1716,0,0,0,1.9073468138230965e-06,6.665599e-05
1717,0,0,0,2.825220326485578e-05,0.0009958838
1718,0,0,0,7.378782902378589e-05,0.0021927082
