,labels,aux_labels,predictions_0,loss_0,grad_norm_0,feat_norm_0
1127,0,0,0,0.23557587,8.10826,0.49982882
1128,0,0,0,0.18426986,5.7912827,0.49945587
1129,0,0,0,0.22400635,7.952231,0.45885503
1130,0,0,0,0.004251608,0.1572274,0.4455461
1131,1,3,1,0.0715466,2.615833,0.4774904
1132,0,0,0,0.008535451,0.35120136,0.4449119
1133,0,0,0,0.023472305,0.92369837,0.41766322
1134,0,0,0,0.011811087,0.5203191,0.43455598
1135,0,0,0,0.013122978,0.42290893,0.44280362
1136,1,3,1,0.0103375,0.35557538,0.46590734
1137,0,0,0,0.0050181393,0.18583529,0.4112726
1138,0,0,0,0.010313549,0.36432022,0.43275166
1139,1,3,1,0.0050844415,0.16816,0.4539426
1140,1,3,0,0.010169005,0.3660276,0.39354008
1141,1,3,1,0.0052329237,0.1775817,0.4845438
1142,0,0,0,0.000782422,0.027839186,0.4543505
1143,1,2,0,0.021842511,0.70747995,0.49149853
1144,0,0,0,0.004317961,0.14379045,0.48882294
1145,0,0,0,0.0027323554,0.09698621,0.44209862
1146,1,3,1,0.02648633,0.84864026,0.45047593
1147,0,0,0,0.041712597,1.4568121,0.35769764
1148,0,0,0,0.01442469,0.5121136,0.515585
1149,1,3,1,0.014622309,0.48024303,0.43191844
1150,0,0,0,0.04711695,1.7173431,0.35475636
1151,0,0,0,0.0148532465,0.50212157,0.45507735
1152,0,0,0,1.041284,25.348661,0.416322
1153,0,0,0,0.25065923,8.948398,0.46017003
1154,0,0,0,0.34111848,11.469808,0.45209217
1155,1,3,1,0.1441318,4.805122,0.34211862
1156,0,0,0,0.2210619,7.23821,0.3869866
1157,1,3,1,0.09758019,4.0845227,0.44948387
1158,1,3,1,0.044545673,1.7628074,0.4137802
1159,0,0,0,0.011865985,0.42902923,0.46012262
1160,1,3,1,0.025362728,0.9028246,0.45851398
1161,1,3,0,0.008487108,0.2887371,0.45351392
1162,0,0,0,2.431667,33.006035,0.43272927
1163,0,0,0,0.0034246151,0.13779238,0.43563405
1164,0,0,0,0.1609367,5.7090697,0.45949167
1165,0,0,0,0.050107364,1.8460556,0.47087973
1166,0,0,0,0.12117807,3.4686673,0.39361727
1167,0,0,0,0.008819673,0.3270696,0.44766718
1168,1,3,0,0.011034656,0.42582294,0.40233746
1169,1,3,0,0.0235934,0.80795795,0.37877536
1170,0,0,0,1.693534,32.221874,0.4381494
1171,0,0,0,0.0404013,1.3501064,0.45330697
1172,0,0,0,0.033842623,1.098776,0.44665498
1173,0,0,0,0.67746425,17.251488,0.4799289
1174,0,0,0,0.007638295,0.25773975,0.49349177
1175,0,0,0,0.040140685,1.2791979,0.43740216
1176,0,0,0,0.07334981,2.3585865,0.40425718
1177,0,0,0,0.008759762,0.3675984,0.46816644
1178,0,0,0,0.007202612,0.24855568,0.48749858
1179,0,1,0,0.008176189,0.2756445,0.46161655
1180,0,0,0,0.02662865,0.92253757,0.40187827
1181,0,0,0,0.04920125,1.5932885,0.5232164
1182,0,0,0,0.0109887915,0.35729066,0.44277924
1183,0,0,0,0.014485084,0.4621024,0.4382697
1184,0,0,0,0.08639228,3.2360003,0.42659461
1185,1,3,1,0.0025873063,0.09260872,0.39896268
1186,1,3,1,0.008722184,0.30707547,0.453745
1187,0,0,0,0.23558773,7.0084968,0.4263883
1188,1,3,1,0.48732978,12.484583,0.4547724
1189,0,0,0,0.044086087,1.4239109,0.38864672
1190,0,0,0,0.012996373,0.47618076,0.43091127
1191,0,0,0,0.0022953611,0.11098897,0.4637919
1192,1,3,0,1.8893844,30.39524,0.3989278
1193,0,0,0,0.023109984,0.80790454,0.44664356
1194,0,0,0,0.009565,0.30815747,0.46934682
1195,0,0,0,0.1859297,5.732419,0.4461106
1196,1,3,0,0.06939697,2.5460842,0.4193795
1197,0,0,0,1.0368927,23.23309,0.40535277
1198,0,0,0,0.0126586035,0.43454078,0.43411613
1199,0,0,0,0.025401082,0.8584008,0.39950007
1200,0,0,0,0.029358992,1.0375503,0.5010901
1201,0,0,0,0.011064602,0.427819,0.44884402
1202,1,3,0,0.0028388698,0.10300256,0.4314649
1203,1,3,1,0.006384808,0.2147281,0.52234995
1204,1,3,0,0.06563354,2.2874544,0.38534433
1205,0,0,0,0.122059375,4.3111444,0.44789234
1206,0,0,0,0.17344774,5.324889,0.4386505
1207,0,0,0,0.048459344,1.628251,0.46095517
1208,0,0,0,0.0031848443,0.09779056,0.5317917
1209,1,3,1,0.6704484,17.469799,0.42598248
1210,0,0,0,0.13945483,4.362865,0.41879344
1211,0,0,0,0.0048775733,0.18459782,0.42422658
1212,0,0,0,0.040420875,1.2273128,0.4791366
1213,1,3,1,0.28295302,8.55431,0.41928625
1214,0,0,0,0.035760034,1.1738796,0.4193074
1215,0,0,0,0.04706657,1.4583428,0.4430621
1216,0,0,0,0.013163803,0.433197,0.50641805
1217,0,0,0,0.004179909,0.16957812,0.44595602
1218,0,0,0,0.42440575,10.685703,0.44102064
1219,0,0,0,0.017086796,0.6270458,0.42106456
1220,0,0,0,0.009122123,0.33769464,0.42650396
1221,0,0,0,0.009932617,0.38376254,0.4534812
1222,1,3,0,0.082703255,2.9084718,0.4141097
1223,0,0,0,0.0072421413,0.25764707,0.42741522
1224,1,3,0,0.14946488,5.8139777,0.38271952
1225,1,3,1,0.010583228,0.3641135,0.4636824
1226,0,0,0,0.0047764964,0.17982015,0.48917457
1227,1,3,1,0.17117202,5.561541,0.5019227
1228,0,0,0,0.4893939,14.022984,0.47004184
1229,1,3,0,0.010490866,0.30991805,0.4800426
1230,0,0,0,0.015639747,0.48974356,0.42387387
1231,0,1,1,0.21105775,7.191063,0.464764
1232,0,0,0,0.053800117,1.5951688,0.4001262
1233,1,3,0,1.0066473,22.470356,0.48554897
1234,0,0,0,0.011482462,0.4457087,0.40992814
1235,0,0,0,0.00586823,0.19496179,0.4128033
1236,0,0,0,0.008809511,0.31446365,0.52527106
1237,0,0,0,0.008129247,0.25812268,0.44698572
1238,1,3,0,0.15061922,5.224245,0.48969913
1239,0,0,0,0.16793081,5.5662527,0.43235242
1240,0,0,0,0.13658613,5.0742025,0.4219131
1241,1,3,0,0.14826828,5.3121166,0.44819486
1242,0,0,0,0.0009843033,0.037871923,0.47117466
1243,1,3,0,0.0012332938,0.047475107,0.50770414
1244,0,1,0,0.10266657,3.6993477,0.44035232
1245,1,3,0,0.0030673144,0.12105682,0.36255425
1246,0,0,0,0.010517054,0.38082048,0.39910895
1247,0,0,0,0.01945801,0.6436934,0.44686857
1248,0,0,0,0.10297796,3.2832172,0.45061964
1249,1,3,1,0.043070022,1.5339096,0.45219696
1250,0,0,0,0.07001759,2.275063,0.42836246
1251,0,0,0,0.017556967,0.66384155,0.44864625
1252,0,0,0,0.05332702,1.9076855,0.3802036
1253,0,0,0,0.050956924,1.8249122,0.35717195
1254,1,3,0,0.001388539,0.05117235,0.44417292
1255,0,1,0,0.0062645734,0.22045466,0.45963168
1256,1,3,1,0.04229224,1.5811516,0.44809872
1257,0,0,0,0.018901354,0.63226575,0.45211565
1258,1,3,1,0.03606192,1.1596669,0.43057263
1259,0,0,0,0.056617454,1.6504505,0.40101266
1260,0,0,0,0.0050756647,0.17883413,0.49139622
1261,0,0,0,0.56683207,15.425305,0.42910638
1262,0,0,0,0.035945315,1.3452034,0.4782812
1263,0,0,0,0.014089636,0.4989902,0.4513005
1264,0,0,0,0.021318922,0.78333604,0.52668065
1265,1,3,1,0.5544684,13.445181,0.4461174
1266,0,0,0,0.0064724577,0.24014346,0.33204123
1267,0,0,0,0.10211864,3.2903423,0.3627472
1268,0,0,0,0.016208543,0.5388942,0.4429322
1269,0,0,0,0.0017791648,0.07518587,0.4789956
1270,1,3,1,0.10164396,3.164166,0.42421865
1271,1,3,0,0.0038884282,0.18365522,0.47380406
1272,1,3,0,0.0031563246,0.11979845,0.40484464
1273,0,0,0,0.03745964,1.3737789,0.42826763
1274,0,0,0,0.008281298,0.31589672,0.52529454
1275,0,0,0,0.03745597,1.3910234,0.501564
1276,0,0,0,0.0014610341,0.05347537,0.42948538
1277,0,0,0,0.012477196,0.52552485,0.4868174
1278,0,0,0,0.018730318,0.67528075,0.36973423
1279,0,0,0,0.017239366,0.54626393,0.35788026
1280,0,0,0,0.04661679,1.3088609,0.38766468
1281,0,0,0,0.014813311,0.52248424,0.41007084
1282,0,0,0,0.043409206,1.4117265,0.46671578
1283,0,0,0,0.13287961,4.1650968,0.46379924
1284,0,0,0,0.010752007,0.42116982,0.49384913
1285,1,3,0,0.14552033,4.834934,0.4661173
1286,0,0,0,0.004737344,0.16524842,0.41473863
1287,0,0,0,0.016338846,0.6125147,0.4183427
1288,0,0,0,0.06816905,2.4047685,0.44699314
1289,0,0,0,0.012497916,0.4410937,0.46017888
1290,0,0,0,0.07137435,2.0967848,0.44641277
1291,0,0,0,0.18833546,6.1340475,0.42055553
1292,0,0,0,0.0076786354,0.3049729,0.42013898
1293,0,0,0,0.01303285,0.43703055,0.46065283
1294,1,3,1,0.037952587,1.3198475,0.43570727
1295,1,3,1,1.0609674,26.62941,0.4912339
1296,0,0,0,0.011477512,0.38487574,0.39351985
1297,0,0,0,0.024644207,0.84625095,0.42917615
1298,1,3,1,0.046262074,1.6988328,0.40494043
1299,1,3,1,1.7350013,29.175737,0.44682372
1300,0,0,0,0.097665496,3.3973782,0.38624087
1301,0,0,0,0.1223785,4.2597623,0.4657153
1302,0,0,0,0.04155308,1.5868006,0.49707896
1303,1,3,0,1.166233,25.189913,0.46527666
1304,0,0,0,0.012060812,0.38370135,0.43925637
1305,0,0,0,2.9745104,31.32292,0.4246241
1306,0,0,0,0.017227765,0.6657527,0.43932432
1307,1,3,1,0.581002,17.839691,0.48772246
1308,0,0,0,0.010726179,0.43648115,0.45489407
1309,1,3,1,1.0918198,22.805197,0.41718352
1310,1,3,0,0.023635779,0.8469144,0.44562966
1311,0,0,0,0.020266483,0.8127875,0.44714576
1312,0,0,0,0.045764327,1.6170911,0.40468493
1313,0,0,0,0.026071094,0.9415247,0.49220437
1314,0,0,0,0.0013810393,0.049586136,0.42293888
1315,0,0,0,0.11456876,3.4700353,0.42216235
1316,0,1,0,1.6465425,29.09082,0.47360927
1317,0,0,0,0.008200664,0.26326212,0.5041748
1318,0,0,0,0.020865226,0.69044167,0.4209796
1319,0,0,0,0.039803714,1.2325325,0.38079947
1320,0,0,0,0.0102375625,0.33646336,0.43069637
1321,0,0,0,0.19664328,6.814132,0.53311074
1322,1,3,1,0.008367836,0.32510564,0.4023964
1323,0,0,0,0.013958098,0.4960319,0.42572072
1324,0,0,0,1.9130718,33.334843,0.42807502
1325,0,0,0,0.10044036,3.2705407,0.3765289
1326,0,0,0,0.25152117,9.024291,0.40378448
1327,0,0,0,0.24871455,7.3613853,0.41187423
1328,1,3,1,0.5090608,14.317919,0.46076402
1329,0,0,0,0.004424307,0.17776655,0.43049312
1330,0,0,0,0.005724465,0.18671504,0.44125074
1331,0,0,0,0.008061018,0.26348904,0.46133
1332,0,0,0,0.2378317,6.998234,0.41315198
1333,0,0,0,0.008223602,0.32177666,0.43682647
1334,0,0,0,0.001233889,0.045621075,0.5222563
1335,1,3,0,0.012292106,0.44346398,0.36906743
1336,0,0,0,0.01007507,0.33721542,0.4422875
1337,1,3,1,0.0096787,0.3543593,0.44601747
1338,0,0,0,0.0151157165,0.5141521,0.3970221
1339,0,0,0,0.355457,11.245804,0.46299812
1340,0,0,0,0.089379765,2.537183,0.48544276
1341,1,3,1,0.02910776,0.9566144,0.46699077
1342,0,0,0,0.004697241,0.18113212,0.3932899
1343,0,0,0,0.01617136,0.6084343,0.44816557
1344,0,0,0,0.056625564,2.1137106,0.4352811
1345,1,3,1,0.41023543,10.55707,0.42562985
1346,1,3,1,0.012832445,0.49130324,0.45150647
1347,0,0,0,0.010759909,0.3518375,0.41637486
1348,0,0,0,0.022319779,0.73352754,0.44171214
1349,0,0,0,0.0023994248,0.07943663,0.45005122
1350,0,0,0,0.14928202,4.4187245,0.45260513
1351,0,0,0,0.013858875,0.5291352,0.4158314
1352,0,0,0,0.0025234544,0.094994746,0.5293281
1353,0,0,0,0.107410565,3.2240543,0.3746997
1354,0,0,0,0.0034911418,0.15314138,0.44758815
1355,0,0,0,0.002504191,0.09101947,0.40534902
1356,0,0,0,0.007598663,0.28604683,0.4384669
1357,0,0,0,0.015428946,0.55901295,0.4551628
1358,1,3,0,0.000808389,0.031124154,0.4091355
1359,0,0,0,0.019304728,0.6801242,0.45961082
1360,0,0,0,0.5054948,15.706343,0.45152766
1361,0,0,0,0.009142913,0.31329146,0.44630724
1362,0,0,0,0.07615422,2.7229378,0.45788547
1363,0,0,0,0.16545135,4.962012,0.43966794
1364,0,0,0,0.0010604003,0.042947445,0.44055718
1365,1,3,1,1.5051837,32.302307,0.4096216
1366,0,0,0,0.041742325,1.5140148,0.41609672
1367,0,0,0,0.022439381,0.71283585,0.40390772
1368,0,0,0,0.052320987,1.6550386,0.39505768
1369,0,0,0,0.08436465,2.7524557,0.43891233
1370,1,3,1,0.014754817,0.556377,0.5434278
1371,0,0,0,0.0021898593,0.07585301,0.44957256
1372,0,0,0,0.09039463,2.5592694,0.41027144
1373,0,0,0,0.045509554,1.6529917,0.36654449
1374,0,0,0,0.24686518,7.6616116,0.44134375
1375,1,3,1,0.22645247,8.424702,0.51168805
1376,0,0,0,0.072776034,2.450594,0.40283313
1377,0,0,0,0.009382322,0.28952464,0.4638248
1378,0,0,0,0.011950328,0.39579684,0.47067225
1379,1,3,1,0.0022946475,0.07836962,0.36074278
1380,1,3,1,0.04502226,1.4199035,0.44937104
1381,0,0,0,0.0022431468,0.07766704,0.42180508
1382,0,0,0,0.28492832,8.239926,0.43286908
1383,0,0,0,0.007080226,0.26901692,0.42836866
1384,0,0,0,0.042652823,1.4284511,0.4194631
1385,0,0,0,0.5114479,14.472699,0.39738116
1386,0,0,0,0.009412672,0.35908318,0.42279878
1387,0,0,0,0.055938862,1.9578173,0.4082301
1388,0,0,0,0.5121606,13.223378,0.473754
1389,0,0,0,0.08441077,3.5694387,0.41228926
1390,0,0,0,0.007613925,0.28112426,0.48323444
1391,0,0,0,0.008671841,0.32254344,0.44639528
1392,0,0,0,0.028856466,0.89375854,0.46863014
1393,0,1,1,0.03146731,1.2171571,0.37116277
1394,1,3,1,0.044640873,1.3548479,0.5881529
1395,0,0,0,0.0013642538,0.058167703,0.45411184
1396,1,3,1,0.02026543,0.64314586,0.49566746
1397,0,0,0,1.87345,29.058332,0.41704527
1398,0,0,0,0.050746076,1.8593718,0.3886544
1399,0,1,0,0.010771584,0.35431293,0.43780428
1400,1,3,1,0.0023007132,0.09236107,0.47654882
1401,0,0,0,0.038595777,1.3469734,0.46045816
1402,0,0,0,0.094494045,3.4024324,0.49588406
1403,0,0,0,0.11331783,3.777666,0.38684753
1404,0,0,0,0.0028507567,0.103643365,0.46437442
1405,0,0,0,0.026030676,0.9955257,0.43123242
1406,0,0,0,0.030162971,1.0405189,0.38608348
1407,0,0,0,0.024237048,0.94489723,0.4540284
1408,0,0,0,0.0028835644,0.09557969,0.46804816
1409,0,0,0,0.017665662,0.5717689,0.39898294
1410,0,0,0,0.10082325,3.8180728,0.4863934
1411,1,3,1,0.016938306,0.59652185,0.429638
1412,0,0,0,0.023866506,0.87823755,0.48200908
1413,0,0,0,0.016771624,0.58997536,0.36935425
1414,0,0,0,0.87707496,21.058706,0.46915329
1415,1,3,1,0.0056692287,0.18774456,0.43678916
1416,0,0,0,0.0043006316,0.15093511,0.4641878
1417,0,0,0,0.0036580332,0.15889332,0.5219301
1418,0,0,0,0.010019484,0.31153786,0.4610014
1419,0,0,0,0.058398176,2.0884123,0.511895
1420,0,0,0,0.033835594,1.143294,0.47204137
1421,0,0,0,0.0043492964,0.15121605,0.34540415
1422,0,0,0,0.007043768,0.24884391,0.43365663
1423,1,3,1,0.0022828728,0.083447665,0.47864115
1424,0,0,0,0.0059177666,0.24810773,0.41940558
1425,1,3,1,0.006816349,0.24998611,0.456155
1426,1,3,1,0.052957155,1.9797896,0.45645243
1427,0,0,0,4.078164,39.429085,0.49676335
1428,0,0,0,0.0025745837,0.09893305,0.43299848
1429,0,0,0,0.0060192025,0.20770137,0.47559336
1430,0,0,0,0.013668161,0.44967604,0.37690562
1431,0,0,0,0.037388105,1.2722281,0.43060952
1432,0,0,0,0.005222725,0.18736425,0.39615607
1433,0,0,0,0.015286784,0.5265353,0.43497825
1434,0,0,0,0.08971766,3.8170724,0.50574964
1435,0,0,0,0.014318345,0.6792997,0.38722742
1436,0,0,0,0.26468903,8.884611,0.45294368
1437,1,3,1,0.010010042,0.3363709,0.40083417
1438,0,0,0,0.017051522,0.61261487,0.45452967
1439,0,0,0,0.018577158,0.62511283,0.41825077
1440,0,0,0,0.018397173,0.5899768,0.43097192
1441,0,0,0,0.07476467,2.3897421,0.4804091
1442,0,0,0,0.117055856,3.5960622,0.4318857
1443,1,3,1,0.0019442005,0.072706394,0.50915027
1444,0,0,0,0.14323957,4.2221127,0.43150085
1445,0,0,0,0.05610861,1.9210023,0.48556358
1446,1,3,1,0.005381621,0.21723948,0.3547416
1447,0,0,0,0.0024506794,0.086078264,0.39783537
1448,0,0,0,0.24887396,7.967885,0.43107146
1449,0,0,0,0.019973343,0.72649443,0.41940647
1450,0,0,0,1.8839114,30.653028,0.45670676
1451,0,0,0,0.032477453,1.2258756,0.42303222
1452,0,0,0,0.014081996,0.46178252,0.40264034
1453,0,0,0,0.011623163,0.39620873,0.41020015
1454,0,0,0,0.012109572,0.43469682,0.3929155
1455,1,3,1,0.005508719,0.20470273,0.39909536
1456,0,0,0,0.15417813,5.3203025,0.4930619
1457,1,3,0,0.0036610025,0.13483144,0.42423987
1458,0,0,0,0.14271168,4.582732,0.48024523
1459,0,0,0,0.0070043495,0.20839408,0.38778782
1460,0,0,0,0.017730195,0.555593,0.3903876
1461,0,0,0,0.00918839,0.3285498,0.44304192
1462,0,0,0,0.042731296,1.6296846,0.37589592
1463,0,0,0,0.006901711,0.27555582,0.4802776
1464,0,0,0,0.020617925,0.8201558,0.47650492
1465,0,0,0,0.0049616783,0.18508698,0.45876324
1466,0,0,0,0.10319819,3.4788125,0.4318654
1467,0,0,0,0.44836533,13.553884,0.39279014
1468,0,0,0,0.0039751097,0.14902079,0.46776044
1469,0,0,0,0.11371498,3.5015917,0.400372
1470,0,1,0,0.011401497,0.40123388,0.48315188
1471,0,0,0,0.006688114,0.2578374,0.50526667
1472,0,0,0,0.07566472,2.7824163,0.38100052
1473,1,3,1,0.016299322,0.65690774,0.4916581
1474,0,0,0,0.0020804207,0.0731827,0.44504935
1475,0,1,0,0.23150513,8.132684,0.39047056
1476,0,0,0,0.01569596,0.5435306,0.40408626
1477,0,0,0,0.18595535,6.458919,0.40226364
1478,0,1,0,0.025031319,0.9512517,0.4622443
1479,0,0,0,0.027709553,1.1061854,0.4257702
1480,1,3,1,0.0035501807,0.13821147,0.44650856
1481,1,3,0,0.031230936,1.1833892,0.40059134
1482,1,3,0,0.020900017,0.6993754,0.47461674
1483,0,0,0,0.017342236,0.52273244,0.41466016
1484,1,3,1,0.006667628,0.25097272,0.38736236
1485,0,1,0,0.005696966,0.22295947,0.40504768
1486,0,0,0,0.22839782,8.312566,0.45213678
1487,0,0,0,0.0010927903,0.04592355,0.37769157
1488,0,0,0,0.013535627,0.45968133,0.41514134
1489,0,0,0,0.08843512,3.1223717,0.44101375
1490,1,3,1,0.0067301504,0.24558312,0.39750546
1491,0,0,0,0.045371376,1.5160528,0.44288564
1492,0,0,0,0.024215406,0.82706094,0.41755003
1493,0,0,0,0.0075182114,0.24299821,0.4895183
1494,0,0,0,0.65759623,17.575466,0.4432549
1495,1,3,1,0.023982199,0.9002986,0.50856817
1496,1,3,1,0.031062573,0.9234956,0.4121998
1497,0,0,0,0.002029028,0.07226543,0.39504743
1498,0,1,1,0.0034085766,0.12298253,0.43086672
1499,0,0,0,0.0060265493,0.20043899,0.45599818
1500,0,0,0,0.17930044,5.266983,0.4617585
1501,0,0,0,0.10691525,3.5965607,0.5145027
1502,0,0,0,0.24681498,8.264315,0.47723758
1503,0,0,0,0.009397202,0.30934566,0.45871913
1504,0,0,0,0.018603252,0.6527063,0.39701867
1505,0,0,0,0.46770242,13.406821,0.4416613
1506,0,0,0,0.033714697,1.2779126,0.47299367
1507,0,0,0,0.02424368,0.80284953,0.5700661
1508,0,0,0,0.6187443,15.742085,0.5178832
1509,1,3,1,0.009038722,0.28918588,0.40698868
1510,1,2,0,2.7622979,42.749516,0.37727457
1511,0,0,0,0.0069097616,0.25094914,0.4243436
1512,1,3,1,0.013919304,0.45600578,0.4724295
1513,1,3,1,0.017034177,0.61142546,0.47655076
1514,1,3,1,0.43349543,12.477161,0.45783103
1515,1,3,1,0.16288248,5.691708,0.4510275
1516,0,0,0,0.066258624,2.2292917,0.41849628
1517,1,3,1,0.14481346,4.696005,0.43342456
1518,0,0,0,0.012039729,0.45232233,0.42200804
1519,0,0,0,0.07799998,3.299361,0.49551776
1520,1,3,0,0.02483377,0.90937,0.463015
1521,0,0,0,0.15571818,4.813315,0.4688632
1522,0,0,0,0.021583201,0.6326352,0.5094269
1523,1,3,0,0.25268033,8.336336,0.38185084
1524,0,0,0,0.0025524676,0.09778961,0.47225836
1525,0,0,0,0.07208714,1.9938031,0.46933237
1526,0,0,0,0.019693678,0.6374334,0.40470165
1527,0,0,0,0.01025007,0.4150368,0.40820086
1528,0,0,0,0.0052604354,0.17896262,0.51526237
1529,0,0,0,0.061049085,2.1009967,0.3775953
1530,0,0,0,0.004954798,0.21545076,0.47429153
1531,1,3,1,0.036344748,1.1056193,0.42786735
1532,1,3,1,0.08083065,2.4746683,0.47808802
1533,0,0,0,0.03390186,1.2019962,0.46041775
1534,0,0,0,0.0121858865,0.41652206,0.39761114
1535,0,1,0,0.0038941281,0.13041098,0.40538266
1536,0,0,0,0.02200217,0.79527396,0.44154668
1537,0,0,0,0.0019202856,0.08085803,0.4595484
1538,0,0,0,0.00019643761,0.008424388,0.46912575
1539,0,0,0,0.003353688,0.13314293,0.35041633
1540,0,0,0,0.022539854,0.75082487,0.47949544
1541,0,1,1,0.042926025,1.376248,0.42923787
1542,0,0,0,0.035417784,1.3508842,0.4493146
1543,0,1,0,0.10505947,3.6485968,0.4849465
1544,0,0,0,0.026687615,1.1155711,0.43993738
1545,1,3,1,0.039493788,1.2691672,0.46486956
1546,0,0,0,0.0382732,1.2323455,0.41840792
1547,0,0,0,2.5525076,32.178143,0.4986962
1548,0,0,0,0.006655786,0.20852804,0.3986039
1549,0,0,0,0.021020256,0.73260844,0.53247374
1550,1,3,1,0.009074044,0.30844572,0.43149376
1551,0,0,0,0.01568751,0.5501643,0.37455416
1552,1,3,1,0.18383501,6.037618,0.41051117
1553,1,3,1,0.049182866,1.6411088,0.40962815
1554,0,0,0,0.0021303834,0.08714708,0.53091514
1555,0,0,0,0.14502549,4.3006134,0.50097936
1556,0,0,0,0.13076386,3.9180608,0.46384057
1557,0,0,0,0.01557414,0.48206466,0.41515535
1558,0,0,0,0.35760453,10.79542,0.39152744
1559,0,0,0,0.0014765086,0.051157642,0.39929792
1560,1,3,1,0.011072029,0.3890429,0.38053614
1561,0,0,0,0.05471957,1.8636789,0.45952684
1562,0,0,0,0.0009585791,0.032695916,0.4154142
1563,0,0,0,0.0035511309,0.11868198,0.51478434
1564,0,0,0,0.0120453825,0.3612678,0.4869277
1565,0,0,0,0.3721196,11.385606,0.49037635
1566,0,0,0,0.050130494,1.7175372,0.4935541
1567,0,0,0,0.13400374,4.4624643,0.518661
1568,0,0,0,0.026446974,0.95105743,0.48109362
1569,1,3,1,0.12061736,4.1751623,0.44912282
1570,0,0,0,0.40676636,12.686844,0.43609613
1571,0,0,0,0.008471269,0.31318048,0.43185636
1572,0,0,0,0.066002324,2.379833,0.3807875
1573,0,0,0,0.00096798764,0.035442054,0.41734833
1574,0,0,0,0.0026348657,0.104737066,0.41084114
1575,0,0,0,2.1783152,34.581352,0.38532627
1576,0,0,0,0.005869534,0.20503853,0.45248532
1577,0,0,0,0.0033896868,0.11386616,0.43301988
1578,0,0,0,0.028518682,1.0917069,0.37206477
1579,0,0,0,0.004784089,0.19210796,0.420431
1580,0,0,0,0.040168285,1.5203533,0.46588528
1581,0,0,0,0.06424025,2.388224,0.4197122
1582,0,0,0,0.6335,16.269508,0.4288407
1583,1,3,1,0.02345507,0.8175791,0.46984214
1584,1,3,1,0.02995764,1.0289478,0.41431656
1585,0,0,0,0.005838009,0.17927484,0.40831405
1586,1,3,1,0.053992707,2.0945294,0.35737264
1587,1,3,1,0.01568223,0.61340654,0.4689209
1588,0,0,0,0.0014974582,0.059613593,0.46074712
1589,1,3,0,0.066390485,1.8997995,0.416193
1590,0,0,0,0.02706013,1.0382957,0.4636097
1591,0,0,0,0.017086562,0.6651085,0.36952603
1592,0,0,0,0.009325281,0.31757578,0.40939468
1593,0,0,0,0.021192884,0.81455004,0.3639868
1594,1,3,0,0.0027207045,0.09073657,0.38656175
1595,0,0,0,0.0021467991,0.08290533,0.4849704
1596,0,0,0,0.007373263,0.24701616,0.40493315
1597,0,0,0,0.03924062,1.2759206,0.45224056
1598,0,0,0,0.017446503,0.6609786,0.44250047
1599,0,0,0,0.18930261,5.4579363,0.45579502
1600,0,0,0,0.023787934,0.8484181,0.4323359
1601,0,0,0,0.0058500976,0.17979473,0.46124336
1602,0,0,0,0.0021454906,0.075443015,0.38297778
1603,0,1,1,2.687137,34.77164,0.46196067
1604,0,0,0,0.007903139,0.33200407,0.46006155
1605,0,0,0,0.22576824,7.616034,0.44357383
1606,0,0,0,0.04001368,1.1418476,0.38501397
1607,0,0,0,0.044399608,1.5726439,0.4661265
1608,0,0,0,0.036261056,1.286858,0.3763481
1609,1,3,1,0.10771962,3.700119,0.380593
1610,0,0,0,0.00092642294,0.039075054,0.40151805
1611,0,0,0,0.025301127,0.76001614,0.39363784
1612,0,1,0,0.055441737,2.194196,0.47080225
1613,0,0,0,0.09047489,3.3383937,0.4650839
1614,0,0,0,0.019690756,0.8228369,0.51049364
1615,1,3,1,0.029508427,0.8728349,0.45720348
1616,0,0,0,0.011271845,0.4242741,0.48407036
1617,0,0,0,0.07542851,2.2211983,0.41377914
1618,0,1,1,0.036158964,1.3124217,0.4250813
1619,0,0,0,0.018691944,0.7539408,0.39253402
1620,0,0,0,0.077188104,2.4790287,0.44268268
1621,0,0,0,0.046087116,1.4553242,0.42023486
1622,1,3,1,0.0036023266,0.12513109,0.4446152
1623,1,3,0,0.115420856,3.7010992,0.52099276
1624,0,0,0,0.04404171,1.4932567,0.4480373
1625,0,0,0,0.025357498,0.9456813,0.5091549
1626,0,0,0,0.011450996,0.4520368,0.40823948
1627,0,0,0,0.072892636,2.7135286,0.4186628
1628,0,0,0,0.034225963,1.0247941,0.4399428
1629,1,3,1,0.049933646,1.9271824,0.51712674
1630,1,3,1,0.0053217416,0.21190459,0.39788303
1631,0,0,0,0.00429897,0.161505,0.37373114
1632,0,0,0,0.022979394,0.638081,0.4294471
1633,0,0,0,0.9623378,21.675972,0.43955985
1634,0,0,0,0.026752844,1.000231,0.4682087
1635,0,0,0,0.044405766,1.6259325,0.42150486
1636,0,0,0,0.046044882,1.4815252,0.45135793
1637,1,3,1,0.009845624,0.38827866,0.4375748
1638,0,0,0,0.014839152,0.5532907,0.5377506
1639,0,0,0,0.14347115,4.678398,0.37957287
1640,1,3,1,0.5499868,13.44882,0.4269918
1641,1,3,1,0.006673786,0.28611,0.38813788
1642,0,0,0,1.0822246,21.802525,0.47973728
1643,1,3,1,0.0376957,1.1333156,0.4198862
1644,0,0,0,0.011484112,0.4064758,0.42642292
1645,1,3,1,0.0026850384,0.105789974,0.48074847
