,labels,predictions,aux_labels,loss,grad_norm
1081,0,0,0,8.761498611420393e-05,0.0022051185
1082,0,0,0,2.3841855067985307e-07,8.918414e-06
1083,0,0,0,2.8967437174287625e-05,0.0008114768
1084,0,0,0,1.5020257706055418e-05,0.0005225359
1085,0,0,0,2.145764938177308e-06,8.120002e-05
1086,1,1,3,1.4185804502631072e-05,0.0005677749
1087,1,1,3,3.6954811548639555e-06,0.00012452227
1088,0,0,0,6.794906312279636e-06,0.00020560535
1089,0,0,0,4.768360213347478e-06,0.00016859504
1090,0,0,0,1.311301275563892e-06,4.5924924e-05
1091,0,0,0,-0.0,1.3145809e-06
1092,0,0,1,1.4305104514278355e-06,4.390459e-05
1093,0,0,0,0.0001212284987559542,0.0036514318
1094,0,0,0,1.1920928244535389e-07,4.757619e-06
1095,0,0,0,2.539125671319198e-05,0.0010058024
1096,0,0,0,9.154854342341423e-05,0.0034636655
1097,1,1,2,7.152555099310121e-07,2.7963319e-05
1098,0,0,0,0.00013839241000823677,0.0054133893
1099,0,0,0,-0.0,2.2877504e-07
1100,0,0,0,7.4741430580616e-05,0.0027007733
1101,0,0,0,1.1920922133867862e-06,3.564939e-05
1102,1,1,3,1.1920928244535389e-07,3.9938545e-06
1103,0,0,0,1.2278481335670222e-05,0.00036992616
1104,0,0,0,6.97350042173639e-05,0.0025244982
1105,0,0,0,1.1920928244535389e-07,4.1825833e-06
1106,0,0,0,1.5139465176616795e-05,0.000540419
1107,0,0,0,5.5549986427649856e-05,0.0023847164
1108,0,0,0,1.1920928244535389e-07,3.506805e-06
1109,0,0,0,1.168244216387393e-05,0.0004883572
1110,1,1,3,-0.0,1.2610986e-06
1111,0,0,0,1.4305104514278355e-06,5.641696e-05
1112,1,1,3,6.556489552167477e-06,0.00024101259
1113,0,0,0,-0.0,6.318268e-07
1114,0,0,0,1.680836794548668e-05,0.0005393661
1115,0,0,0,-0.0,9.47586e-07
1116,1,1,3,1.311301275563892e-06,4.7460915e-05
1117,0,0,0,1.8000440832111053e-05,0.0005941769
1118,0,0,0,1.1920928244535389e-07,4.9842515e-06
1119,0,0,0,3.6954811548639555e-06,0.00010901835
1120,0,0,0,3.576278118089249e-07,1.3540309e-05
1121,0,0,0,3.0636318115284666e-05,0.0010795803
1122,0,0,0,1.4662635294371285e-05,0.0005896921
1123,1,1,3,7.152555099310121e-07,2.4864945e-05
1124,0,0,0,5.960462772236497e-07,2.3299657e-05
1125,0,0,0,1.966933996300213e-05,0.0007218854
1126,0,0,0,6.09140915912576e-05,0.0027096167
1127,0,0,0,7.152555099310121e-07,3.357024e-05
1128,0,0,0,1.9907753085135482e-05,0.0007198298
1129,0,0,0,7.509902934543788e-05,0.0029783715
1130,0,0,0,6.437280717364047e-06,0.00021101732
1131,1,1,3,2.9802276912960224e-06,0.00013450155
1132,0,0,0,2.3841855067985307e-07,8.551344e-06
1133,0,0,0,2.52720492426306e-05,0.0009072448
1134,0,0,0,2.622600959512056e-06,0.00010143245
1135,0,0,0,2.861018856492592e-06,9.88293e-05
1136,1,1,3,1.9073468138230965e-06,6.582707e-05
1137,0,0,0,7.152555099310121e-07,2.9050962e-05
1138,0,0,0,5.125986263010418e-06,0.00016414457
1139,1,1,3,1.4066597032069694e-05,0.00041116148
1140,1,1,3,7.152555099310121e-07,2.3597107e-05
1141,1,1,3,2.3841855067985307e-07,8.554175e-06
1142,0,0,0,1.6689286894688848e-06,5.1262323e-05
1143,1,1,2,2.2053474822314456e-05,0.0007129035
1144,0,0,0,2.7418097943154862e-06,8.047687e-05
1145,0,0,0,2.0503786799963564e-05,0.00058929465
1146,1,1,3,1.6689286894688848e-06,6.432045e-05
1147,0,0,0,4.7444173105759546e-05,0.0016329088
1148,0,0,0,2.586808113846928e-05,0.00083951635
1149,1,1,3,3.576278118089249e-07,1.3176307e-05
1150,0,0,0,1.311301275563892e-06,5.0504696e-05
1151,0,0,0,1.0728830375228426e-06,3.504312e-05
1152,0,0,0,1.1920922133867862e-06,4.7196547e-05
1153,0,0,0,0.0007850425899960101,0.02938118
1154,0,0,0,2.3841830625315197e-06,9.036351e-05
1155,1,1,3,2.7418097943154862e-06,0.00010008044
1156,0,0,0,2.47952248173533e-05,0.0009032652
1157,1,1,3,3.933898824470816e-06,0.00017882214
1158,1,1,3,1.2636104656849056e-05,0.00056297745
1159,0,0,0,1.4305104514278355e-06,5.879139e-05
1160,1,1,3,2.3841855067985307e-07,8.554003e-06
1161,1,1,3,2.396077979938127e-05,0.00066083804
1162,0,0,0,4.589452510117553e-05,0.0018712088
1163,0,0,0,-0.0,3.0123206e-07
1164,0,0,0,4.768370445162873e-07,1.9822515e-05
1165,0,0,0,-0.0,5.9896865e-07
1166,0,0,0,7.843663479434326e-05,0.0022986587
1167,0,0,0,1.5497195136049413e-06,5.103272e-05
1168,1,1,3,7.033323527139146e-06,0.0003024729
1169,1,1,3,1.9430925021879375e-05,0.0006167552
1170,0,0,0,6.508615479106084e-05,0.0024292402
1171,0,0,0,2.3841855067985307e-07,8.333238e-06
1172,0,0,0,4.410734163684538e-06,0.00014544112
1173,0,0,0,8.129743218887597e-05,0.0028720645
1174,0,0,0,2.3841855067985307e-07,8.752075e-06
1175,0,0,0,3.6954811548639555e-06,0.00014755424
1176,0,0,0,1.2874520507466514e-05,0.00041748802
1177,0,0,0,1.1920928244535389e-07,5.0457643e-06
1178,0,0,0,4.887569048150908e-06,0.00014947879
1179,0,0,1,9.536738616588991e-07,3.0241868e-05
1180,0,0,0,0.00010072677832795307,0.0038644706
1181,0,0,0,5.483612312673358e-06,0.00018741102
1182,0,0,0,1.1920922133867862e-06,4.4413857e-05
1183,0,0,0,1.1920928244535389e-07,3.2088535e-06
1184,0,0,0,5.483612312673358e-06,0.00019441698
1185,1,1,3,8.940656698541716e-06,0.00033095898
1186,1,1,3,5.960462772236497e-07,2.169936e-05
1187,0,0,0,6.198863957251888e-06,0.0002192057
1188,1,1,3,7.772143726469949e-05,0.0027233781
1189,0,0,0,2.3841855067985307e-07,7.3449264e-06
1190,0,0,0,2.9802276912960224e-06,9.783491e-05
1191,0,0,0,-0.0,9.463795e-07
1192,1,1,3,5.757642793469131e-05,0.0023760593
1193,0,0,0,1.1324817933200393e-05,0.0003665391
1194,0,0,0,9.179073458653875e-06,0.00028230203
1195,0,0,0,3.099436753473128e-06,0.00011904696
1196,1,1,3,-0.0,8.73187e-07
1197,0,0,0,2.8729025871143676e-05,0.0011215527
1198,0,0,0,-0.0,2.327796e-07
1199,0,0,0,5.960446742392378e-06,0.00023670513
1200,0,0,0,1.0847986231965479e-05,0.00034670084
1201,0,0,0,2.3841855067985307e-07,8.320433e-06
1202,1,1,3,1.9430925021879375e-05,0.0005631118
1203,1,1,3,8.4638240878121e-06,0.00025891102
1204,1,1,3,4.291525328881107e-06,0.00014283015
1205,0,0,0,0.000251142424531281,0.009823577
1206,0,0,0,0.0001731960946926847,0.0055639716
1207,0,0,0,2.3841855067985307e-07,9.254007e-06
1208,0,0,0,2.8967437174287625e-05,0.0007323716
1209,1,1,3,1.7881377516459906e-06,7.134021e-05
1210,0,0,0,5.94836674281396e-05,0.0016832274
1211,0,0,0,3.4570634852570947e-06,0.000116789866
1212,0,0,0,3.123234637314454e-05,0.0009478703
1213,1,1,3,1.6212332411669195e-05,0.0005587791
1214,0,0,0,1.6689286894688848e-06,5.9857848e-05
1215,0,0,0,7.867782187531702e-06,0.00025888797
1216,0,0,0,2.7418097943154862e-06,9.381673e-05
1217,0,0,0,1.0251946150674485e-05,0.0003657489
1218,0,0,0,2.1576648578047752e-05,0.0008715942
1219,0,0,0,9.536738616588991e-07,3.7149755e-05
1220,0,0,0,3.576278118089249e-07,1.3999384e-05
1221,0,0,0,4.768370445162873e-07,1.8701845e-05
1222,1,1,3,2.7417760065873154e-05,0.0010659723
1223,0,0,0,2.109982233378105e-05,0.00066540303
1224,1,1,3,8.093983342405409e-05,0.0036197086
1225,1,1,3,-0.0,6.2295567e-07
1226,0,0,0,2.3841830625315197e-06,7.808434e-05
1227,1,1,3,3.313963316031732e-05,0.0014650861
1228,0,0,0,5.602679812000133e-05,0.002191918
1229,1,1,3,1.4185804502631072e-05,0.00041083543
1230,0,0,0,8.523101132595912e-05,0.0028015056
1231,0,0,1,0.00016497205069754273,0.006782437
1232,0,0,0,1.8358061424805783e-05,0.0006508489
1233,1,1,3,0.0002233732520835474,0.007932786
1234,0,0,0,4.768370445162873e-07,1.9477924e-05
1235,0,0,0,0.00010096516780322418,0.0028494464
1236,0,0,0,2.9802276912960224e-06,0.00010055153
1237,0,0,0,3.4570634852570947e-06,0.00010721096
1238,1,1,3,7.176141662057489e-05,0.0028993743
1239,0,0,0,9.357491217087954e-05,0.003496397
1240,0,0,0,3.9934315282152966e-05,0.001588206
1241,1,1,3,1.5735502529423684e-05,0.0006603211
1242,0,0,0,5.722029527532868e-06,0.00016923893
1243,1,1,3,-0.0,6.3268686e-08
1244,0,0,1,5.900685573578812e-05,0.002377736
1245,1,1,3,-0.0,3.0644142e-07
1246,0,0,0,2.9801878554280847e-05,0.00097100454
1247,0,0,0,9.285972191719338e-05,0.0029469018
1248,0,0,0,1.1205610462639015e-05,0.00040999573
1249,1,1,3,1.0371154530730564e-05,0.00041879088
1250,0,0,0,1.585470999998506e-05,0.0005732774
1251,0,0,0,-0.0,1.0535424e-06
1252,0,0,0,0.00013159839727450162,0.004443571
1253,0,0,0,3.1709168979432434e-05,0.0011798402
1254,1,1,3,7.390948667307384e-06,0.00022653524
1255,0,0,1,-0.0,1.5770717e-06
1256,1,1,3,6.079655122448457e-06,0.00023386898
1257,0,0,0,0.00025912740966305137,0.007693524
1258,1,1,3,1.168244216387393e-05,0.00039204396
1259,0,0,0,0.0001134808044298552,0.003520768
1260,0,0,0,1.1920928244535389e-07,3.4176887e-06
1261,0,0,0,2.8132995794294402e-05,0.0010629935
1262,0,0,0,3.576278118089249e-07,1.6713297e-05
1263,0,0,0,5.364403477869928e-06,0.00018018868
1264,0,0,0,4.005352093372494e-05,0.0014263741
1265,1,1,3,0.00010883215873036534,0.0037670499
1266,0,0,0,5.364403477869928e-06,0.00018303357
1267,0,0,0,5.722029527532868e-06,0.00024865195
1268,0,0,0,4.768370445162873e-07,1.6352267e-05
1269,0,0,0,-0.0,5.06501e-07
1270,1,1,3,1.2278481335670222e-05,0.00037004618
1271,1,1,3,1.311301275563892e-06,5.8282847e-05
1272,1,1,3,2.3841855067985307e-07,7.636879e-06
1273,0,0,0,4.291525328881107e-06,0.00016361191
1274,0,0,0,1.597391747054644e-05,0.00055247586
1275,0,0,0,4.291525328881107e-06,0.00015421743
1276,0,0,0,1.311301275563892e-06,4.0257433e-05
1277,0,0,0,9.179073458653875e-06,0.00035171918
1278,0,0,0,4.303362584323622e-05,0.0013950748
1279,0,0,0,8.583032467868179e-06,0.0002704559
1280,0,0,0,0.00014649749209638685,0.0038104353
1281,0,0,0,1.1920928244535389e-07,4.464343e-06
1282,0,0,0,5.471556869451888e-05,0.0016290663
1283,0,0,0,2.861018856492592e-06,0.00010220615
1284,0,0,0,4.410734163684538e-06,0.00015511295
1285,1,1,3,1.1920922133867862e-06,4.4516215e-05
1286,0,0,0,3.3378546504536644e-06,0.00010427566
1287,0,0,0,3.576278118089249e-07,1.2712517e-05
1288,0,0,0,0.00021765247220173478,0.008280403
1289,0,0,0,1.311301275563892e-06,4.2290085e-05
1290,0,0,0,6.496695277746767e-05,0.001936957
1291,0,0,0,2.861018856492592e-06,9.5407835e-05
1292,0,0,0,8.344646857949556e-07,3.1023537e-05
1293,0,0,0,7.855583680793643e-05,0.0021984363
1294,1,1,3,1.1920928244535389e-07,4.9640266e-06
1295,1,1,3,1.311301275563892e-06,6.208522e-05
1296,0,0,0,8.4638240878121e-06,0.00025417432
1297,0,0,0,8.22540732769994e-06,0.00026005795
1298,1,1,3,7.152555099310121e-07,2.8925946e-05
1299,1,1,3,5.23315102327615e-05,0.002233527
1300,0,0,0,5.006777428206988e-06,0.00020128205
1301,0,0,0,6.079655122448457e-06,0.00021185249
1302,0,0,0,2.3841855067985307e-07,9.525485e-06
1303,1,1,3,0.00014447122521232814,0.005097231
1304,0,0,0,5.960446742392378e-06,0.00017676395
1305,0,0,0,6.842378934379667e-05,0.0027475134
1306,0,0,0,2.3841830625315197e-06,9.497169e-05
1307,1,1,3,4.6491513785440475e-06,0.00020089408
1308,0,0,0,3.576278118089249e-07,1.3624243e-05
1309,1,1,3,1.823885577323381e-05,0.0007255706
1310,1,1,3,1.5497195136049413e-06,6.600373e-05
1311,0,0,0,2.3841855067985307e-07,9.4038e-06
1312,0,0,0,1.7881377516459906e-06,6.207039e-05
1313,0,0,0,3.4927710657939315e-05,0.0011546285
1314,0,0,0,5.960446742392378e-06,0.0001684349
1315,0,0,0,8.809178689261898e-05,0.0027017398
1316,0,0,1,0.00022968991834204644,0.0105643645
1317,0,0,0,3.576278118089249e-07,1.0778971e-05
1318,0,0,0,2.3841855067985307e-07,9.2350965e-06
1319,0,0,0,6.9141146923357155e-06,0.00021213356
1320,0,0,0,1.0728830375228426e-06,3.3570836e-05
1321,0,0,0,3.6000557884108275e-05,0.0013222249
1322,1,1,3,3.576278118089249e-07,1.3779986e-05
1323,0,0,0,4.386805812828243e-05,0.0012098853
1324,0,0,0,1.2278481335670222e-05,0.00060216105
1325,0,0,0,1.1205610462639015e-05,0.00040253648
1326,0,0,0,2.372236667724792e-05,0.000957646
1327,0,0,0,1.9073468138230965e-06,6.856451e-05
1328,1,1,3,5.686121585313231e-05,0.0020370097
1329,0,0,0,5.722029527532868e-06,0.00022741282
1330,0,0,0,2.861018856492592e-06,9.504574e-05
1331,0,0,0,1.4305104514278355e-06,5.5443412e-05
1332,0,0,0,6.580135959666222e-05,0.0021916647
1333,0,0,0,0.00010632903286023065,0.004573984
1334,0,0,0,-0.0,1.6030685e-06
1335,1,1,3,2.3841574147809297e-05,0.00070873625
1336,0,0,0,2.1815061700181104e-05,0.00062968524
1337,1,1,3,2.90866428258596e-05,0.000840605
1338,0,0,0,4.768360213347478e-06,0.00015101924
1339,0,0,0,2.95634672511369e-05,0.0010239756
1340,0,0,0,8.344646857949556e-07,2.785108e-05
1341,1,1,3,8.344646857949556e-07,3.0098823e-05
1342,0,0,0,-0.0,7.0711496e-07
1343,0,0,0,2.8729025871143676e-05,0.001198432
1344,0,0,0,5.960462772236497e-07,2.2962202e-05
1345,1,1,3,0.00010835537250386551,0.0038199408
1346,1,1,3,2.610649426060263e-05,0.0008683167
1347,0,0,0,8.344646857949556e-07,2.7994873e-05
1348,0,0,0,3.45700973412022e-05,0.0010350365
1349,0,0,0,3.576278118089249e-07,1.3297963e-05
1350,0,0,0,2.861018856492592e-06,0.00010441014
1351,0,0,0,1.1920928244535389e-07,5.7166235e-06
1352,0,0,0,1.1086402082582936e-05,0.00031645878
1353,0,0,0,1.1324817933200393e-05,0.0003880708
1354,0,0,0,1.1920928244535389e-07,5.730145e-06
1355,0,0,0,-0.0,3.2962916e-07
1356,0,0,0,-0.0,1.9428427e-07
1357,0,0,0,2.109982233378105e-05,0.0006813608
1358,1,1,3,1.1920922133867862e-06,3.5814788e-05
1359,0,0,0,1.4662635294371285e-05,0.00044011002
1360,0,0,0,1.6689286894688848e-06,7.611262e-05
1361,0,0,0,5.364403477869928e-06,0.00015979716
1362,0,0,0,1.7404405298293568e-05,0.0006340562
1363,0,0,0,1.9907753085135482e-05,0.0006176848
1364,0,0,0,1.1920928244535389e-07,3.8561475e-06
1365,1,1,3,7.116541382856667e-05,0.0035391073
1366,0,0,0,1.5735502529423684e-05,0.0005622033
1367,0,0,0,1.645074735279195e-05,0.00049038685
1368,0,0,0,3.576278118089249e-07,1.2547656e-05
1369,0,0,0,4.935142715112306e-05,0.0016720265
1370,1,1,3,2.622600959512056e-06,9.386606e-05
1371,0,0,0,1.1920928244535389e-07,3.626223e-06
1372,0,0,0,0.00021288513380568475,0.0059437067
1373,0,0,0,1.5616295058862306e-05,0.0005633421
1374,0,0,0,2.9802276912960224e-06,0.000106280284
1375,1,1,3,0.00011097769311163574,0.004541005
1376,0,0,0,3.576278118089249e-07,1.3599864e-05
1377,0,0,0,0.00013851160474587232,0.003519634
1378,0,0,0,3.814689989667386e-06,0.000116219286
1379,1,1,3,1.1920928244535389e-07,4.657837e-06
1380,1,1,3,3.576278118089249e-07,1.3001663e-05
1381,0,0,0,2.7418097943154862e-06,7.767333e-05
1382,0,0,0,8.594620157964528e-05,0.0031642292
1383,0,0,0,9.536738616588991e-07,3.9499104e-05
1384,0,0,0,1.156323378381785e-05,0.00041749628
1385,0,0,0,0.0001512651506345719,0.0062463162
1386,0,0,0,1.1920928244535389e-07,3.6166584e-06
1387,0,0,0,4.207999518257566e-05,0.0014457098
1388,0,0,0,9.131014667218551e-05,0.003476485
1389,0,0,0,5.722029527532868e-06,0.00026974437
1390,0,0,0,1.4305104514278355e-06,4.51819e-05
1391,0,0,0,2.4914430468925275e-05,0.00075924024
1392,0,0,0,5.531158240046352e-05,0.0019713147
1393,0,0,1,1.311301275563892e-06,5.008262e-05
1394,1,1,3,1.6689286894688848e-06,5.377314e-05
1395,0,0,0,-0.0,1.2323072e-06
1396,1,1,3,7.271740287251305e-06,0.00022379853
1397,0,0,0,5.221230458118953e-05,0.0021474208
1398,0,0,0,8.583032467868179e-06,0.00037327377
1399,0,0,1,2.1457441107486375e-05,0.0006380306
1400,1,1,3,2.3841855067985307e-07,1.0564573e-05
1401,0,0,0,8.618460560683161e-05,0.0028131395
1402,0,0,0,2.861018856492592e-06,0.00011849941
1403,0,0,0,3.4570634852570947e-06,0.0001252705
1404,0,0,0,4.768370445162873e-07,1.5386777e-05
1405,0,0,0,2.753696753643453e-05,0.0012002419
1406,0,0,0,8.689979586051777e-05,0.0035108437
1407,0,0,0,6.079655122448457e-06,0.00024729053
1408,0,0,0,5.8412379075889476e-06,0.00016408217
1409,0,0,0,4.100715523236431e-05,0.001276936
1410,0,0,0,4.291525328881107e-06,0.00016963664
1411,1,1,3,3.814689989667386e-06,0.000142663
1412,0,0,0,2.7418097943154862e-06,0.000100848636
1413,0,0,0,1.0967194612021558e-05,0.00037719338
1414,0,0,0,1.7762025890988298e-05,0.00069882034
1415,1,1,3,2.0146166207268834e-05,0.00057338324
1416,0,0,0,4.970903682988137e-05,0.0014759037
1417,0,0,0,-0.0,6.5368944e-08
1418,0,0,0,3.611976353568025e-05,0.00095429376
1419,0,0,0,5.245195097813848e-06,0.00020757677
1420,0,0,0,9.560128091834486e-05,0.003177448
1421,0,0,0,-0.0,1.3955374e-06
1422,0,0,0,8.344646857949556e-07,3.1814663e-05
1423,1,1,3,-0.0,1.1093983e-06
1424,0,0,0,7.152555099310121e-07,2.965999e-05
1425,1,1,3,8.344646857949556e-07,3.066083e-05
1426,1,1,3,6.079655122448457e-06,0.00025846713
1427,0,0,0,0.00129270413890481,0.04518777
1428,0,0,0,1.2516897186287679e-05,0.00037009906
1429,0,0,0,1.7881377516459906e-06,5.4043718e-05
1430,0,0,0,2.5152843591058627e-05,0.0008066496
1431,0,0,0,1.966933996300213e-05,0.0007029635
1432,0,0,0,3.290122185717337e-05,0.001070737
1433,0,0,0,6.198863957251888e-06,0.00020609595
1434,0,0,0,1.6927575416048057e-05,0.00078036386
1435,0,0,0,7.152555099310121e-07,3.5091325e-05
1436,0,0,0,2.372236667724792e-05,0.001033047
1437,1,1,3,1.9073468138230965e-06,7.686655e-05
1438,0,0,0,4.768370445162873e-07,1.7606577e-05
1439,0,0,0,5.006777428206988e-06,0.00018650173
1440,0,0,0,4.0531076592742465e-06,0.00012866232
1441,0,0,0,0.0001486429391661659,0.0050790156
1442,0,0,0,1.8596476365928538e-05,0.00068229955
1443,1,1,3,4.172316494077677e-06,0.00013339573
1444,0,0,0,6.985420623095706e-05,0.0021630288
1445,0,0,0,1.549708758830093e-05,0.0005523901
1446,1,1,3,5.960462772236497e-07,2.4653871e-05
1447,0,0,0,2.3841830625315197e-06,7.60286e-05
1448,0,0,0,0.00029273517429828644,0.010725429
1449,0,0,0,1.1920928244535389e-07,4.138866e-06
1450,0,0,0,6.544376083184034e-05,0.0030242358
1451,0,0,0,4.494089080253616e-05,0.0018198332
1452,0,0,0,3.099393507000059e-05,0.00094396743
1453,0,0,0,2.3841855067985307e-07,8.8136885e-06
1454,0,0,0,2.3841855067985307e-07,1.0055008e-05
1455,1,1,3,1.1920928244535389e-07,6.1867627e-06
1456,0,0,0,8.153582894010469e-05,0.0029260048
1457,1,1,3,1.1920922133867862e-06,4.2774194e-05
1458,0,0,0,1.5258672647178173e-05,0.0005803864
1459,0,0,0,8.821098163025454e-05,0.002317394
1460,0,0,0,2.9802276912960224e-06,0.00011183041
1461,0,0,0,8.344646857949556e-07,2.9395858e-05
1462,0,0,0,2.4914430468925275e-05,0.00090678624
1463,0,0,0,-0.0,1.5211417e-07
1464,0,0,0,5.960462772236497e-07,2.5431349e-05
1465,0,0,0,4.172316494077677e-06,0.00014160472
1466,0,0,0,0.0001481661747675389,0.0055840034
1467,0,0,0,7.319182623177767e-05,0.002899101
1468,0,0,0,2.145764938177308e-06,7.2747374e-05
1469,0,0,0,5.674201020156033e-05,0.0018357186
1470,0,0,1,5.280832192511298e-05,0.0015845092
1471,0,0,0,1.1920928244535389e-07,4.944153e-06
1472,0,0,0,1.1920928244535389e-07,5.6820136e-06
1473,1,1,3,1.1920928244535389e-07,4.3814466e-06
1474,0,0,0,2.3841830625315197e-06,6.778974e-05
1475,0,0,1,4.589452510117553e-05,0.0017626234
1476,0,0,0,2.622600959512056e-06,8.1285165e-05
1477,0,0,0,1.6689160474925302e-05,0.0007383452
1478,0,0,1,4.005352093372494e-05,0.0015114698
1479,0,0,0,-0.0,2.539195e-08
1480,1,1,3,4.410734163684538e-06,0.00014141001
1481,1,1,3,0.00011205045302631333,0.0037250542
1482,1,1,3,5.07818695041351e-05,0.0016467741
1483,0,0,0,3.504691630951129e-05,0.0010443807
1484,1,1,3,5.960462772236497e-07,2.4837109e-05
1485,0,0,1,1.311301275563892e-06,4.983792e-05
1486,0,0,0,1.966933996300213e-05,0.0008130803
1487,0,0,0,1.6689286894688848e-06,5.5909175e-05
1488,0,0,0,1.5020257706055418e-05,0.00043138902
1489,0,0,0,4.0531076592742465e-06,0.00015184487
1490,1,1,3,-0.0,1.2766075e-07
1491,0,0,0,5.745722592109814e-05,0.0018787647
1492,0,0,0,0.000205018965061754,0.0061599836
1493,0,0,0,7.152555099310121e-07,2.1710102e-05
1494,0,0,0,1.1205610462639015e-05,0.00047607135
1495,1,1,3,2.8013790142722428e-05,0.0010220911
1496,1,1,3,2.145764938177308e-06,6.950061e-05
1497,0,0,0,1.1920928244535389e-07,5.251238e-06
1498,0,0,1,2.7418097943154862e-06,9.96091e-05
1499,0,0,0,1.1920928244535389e-07,4.2450897e-06
1500,0,0,0,8.487341256113723e-05,0.0026516037
1501,0,0,0,1.156323378381785e-05,0.00040606657
1502,0,0,0,1.9073468138230965e-06,8.2187515e-05
1503,0,0,0,2.3841855067985307e-07,8.657185e-06
1504,0,0,0,5.960462772236497e-07,2.6580174e-05
1505,0,0,0,3.611976353568025e-05,0.0011877392
1506,0,0,0,-0.0,4.254573e-07
1507,0,0,0,2.264974000354414e-06,6.887088e-05
1508,0,0,0,0.00015114595589693636,0.0056577064
1509,1,1,3,2.2649508537142538e-05,0.00071568304
1510,1,1,2,3.6954811548639555e-06,0.00018201325
1511,0,0,0,1.7881377516459906e-06,5.7650843e-05
1512,1,1,3,8.821448318485636e-06,0.00024322128
1513,1,1,3,8.344646857949556e-07,3.6025147e-05
1514,1,1,3,1.1086402082582936e-05,0.0004152441
1515,1,1,3,8.082063141046092e-05,0.003237176
1516,0,0,0,0.00018904806347563863,0.0062456513
1517,1,1,3,7.581423415103927e-05,0.0028897566
1518,0,0,0,-0.0,2.2160188e-07
1519,0,0,0,0.0002153879904653877,0.009136385
1520,1,1,3,2.1815061700181104e-05,0.00070644275
1521,0,0,0,3.3378546504536644e-06,0.00011186444
1522,0,0,0,5.006777428206988e-06,0.00014444243
1523,1,1,3,0.000534868217073381,0.016913565
1524,0,0,0,7.748573807475623e-06,0.00023562026
1525,0,0,0,3.802703940891661e-05,0.0010707189
1526,0,0,0,1.1324817933200393e-05,0.00035822453
1527,0,0,0,1.1920928244535389e-07,4.083553e-06
1528,0,0,0,4.076874756719917e-05,0.0011378822
1529,0,0,0,1.7762025890988298e-05,0.00062401535
1530,0,0,0,7.629365427419543e-06,0.00033758
1531,1,1,3,4.0531076592742465e-06,0.00012630512
1532,1,1,3,0.00017105070583056659,0.0060927817
1533,0,0,0,4.768370445162873e-07,1.7137421e-05
1534,0,0,0,3.814689989667386e-06,0.00014665809
1535,0,0,1,2.861018856492592e-06,8.326684e-05
1536,0,0,0,2.062299427052494e-05,0.00072601344
1537,0,0,0,-0.0,1.1312684e-06
1538,0,0,0,-0.0,1.9626559e-07
1539,0,0,0,-0.0,1.1476473e-06
1540,0,0,0,8.22540732769994e-06,0.0002425058
1541,0,0,1,4.2199197196168825e-05,0.0014829872
1542,0,0,0,1.2516897186287679e-05,0.00052487716
1543,0,0,1,4.5298504119273275e-05,0.0017398478
1544,0,0,0,9.536738616588991e-07,3.9717503e-05
1545,1,1,3,1.9550132492440753e-05,0.00065064273
1546,0,0,0,5.090107151772827e-05,0.0014573465
1547,0,0,0,4.875540980719961e-05,0.0021048067
1548,0,0,0,4.768370445162873e-07,1.5775171e-05
1549,0,0,0,2.145764938177308e-06,7.523661e-05
1550,1,1,3,5.960462772236497e-07,2.0875555e-05
1551,0,0,0,1.1920928244535389e-07,4.589858e-06
1552,1,1,3,0.0004677870310842991,0.017783454
1553,1,1,3,6.01988795096986e-05,0.0019345055
1554,0,0,0,-0.0,3.699747e-07
1555,0,0,0,4.434487345861271e-05,0.0014112012
1556,0,0,0,6.890059739816934e-05,0.002174527
1557,0,0,0,1.7881377516459906e-06,6.370064e-05
1558,0,0,0,0.00031549722189083695,0.010753422
1559,0,0,0,4.768370445162873e-07,1.5344991e-05
1560,1,1,3,3.933898824470816e-06,0.00013726036
1561,0,0,0,5.5549986427649856e-05,0.0019162208
1562,0,0,0,1.168244216387393e-05,0.0003044925
1563,0,0,0,5.686121585313231e-05,0.0015502318
1564,0,0,0,8.821448318485636e-06,0.0002494882
1565,0,0,0,4.31528314948082e-05,0.0017800201
1566,0,0,0,4.7444173105759546e-05,0.0017055356
1567,0,0,0,6.294052582234144e-05,0.0024265621
1568,0,0,0,7.080780778778717e-05,0.002346555
1569,1,1,3,2.264974000354414e-06,9.495931e-05
1570,0,0,0,2.062299427052494e-05,0.00090789516
1571,0,0,0,2.3841855067985307e-07,1.0296857e-05
1572,0,0,0,5.435795901576057e-05,0.0019376511
1573,0,0,0,2.3841855067985307e-07,8.707183e-06
1574,0,0,0,3.3378546504536644e-06,0.00011446176
1575,0,0,0,1.5139465176616795e-05,0.00072544644
1576,0,0,0,1.1920928244535389e-07,4.2564825e-06
1577,0,0,0,4.172316494077677e-06,0.00012619354
1578,0,0,0,2.3841855067985307e-07,1.0266156e-05
1579,0,0,0,1.0728830375228426e-06,4.0259445e-05
1580,0,0,0,3.576278118089249e-07,1.5522653e-05
1581,0,0,0,1.1920928244535389e-07,5.8220458e-06
1582,0,0,0,3.361645576660521e-05,0.0014885179
1583,1,1,3,2.7418097943154862e-06,0.000101588055
1584,1,1,3,3.576278118089249e-07,1.2234077e-05
1585,0,0,0,3.576278118089249e-07,1.1793722e-05
1586,1,1,3,6.6756979322235566e-06,0.0002757674
1587,1,1,3,8.344646857949556e-07,3.5475587e-05
1588,0,0,0,4.768370445162873e-07,1.6089365e-05
1589,1,1,3,4.887569048150908e-06,0.00017910897
