,labels,predictions,aux_labels,loss,grad_norm
1213,1,1,3,10.88288688659668,34.68296
1214,0,0,0,13.058284759521484,34.99005
1215,0,0,0,12.071771621704102,33.361042
1216,0,0,0,12.185134887695312,34.13047
1217,0,0,0,11.289765357971191,35.71657
1218,0,0,0,10.344056129455566,39.469654
1219,0,0,0,14.360093116760254,39.417595
1220,0,0,0,14.14373779296875,36.942783
1221,0,0,0,15.173688888549805,38.23295
1222,1,1,3,9.16578197479248,38.372623
1223,0,0,0,11.086631774902344,31.952343
1224,1,1,3,8.00395679473877,44.67713
1225,1,1,3,16.725330352783203,41.55076
1226,0,0,0,12.773115158081055,32.275185
1227,1,1,3,10.364730834960938,44.18571
1228,0,0,0,8.630721092224121,38.195366
1229,1,1,3,10.79576301574707,28.816845
1230,0,0,0,9.72916316986084,33.19849
1231,0,0,1,8.76822280883789,41.050224
1232,0,0,0,9.917797088623047,35.270233
1233,1,1,3,7.526829719543457,35.475277
1234,0,0,0,13.667704582214355,40.043064
1235,0,0,0,9.23788833618164,28.444506
1236,0,0,0,12.482134819030762,33.90339
1237,0,0,0,12.432454109191895,31.390198
1238,1,1,3,9.639345169067383,40.551113
1239,0,0,0,8.261741638183594,37.558235
1240,0,0,0,10.81224536895752,40.040943
1241,1,1,3,11.291961669921875,42.092594
1242,0,0,0,12.296985626220703,30.5623
1243,1,1,3,19.17882537841797,45.863754
1244,0,0,1,8.755200386047363,40.278828
1245,1,1,3,18.70867919921875,42.16629
1246,0,0,0,10.646905899047852,33.34453
1247,0,0,0,9.155092239379883,31.77087
1248,0,0,0,10.433321952819824,36.590347
1249,1,1,3,10.206724166870117,39.798126
1250,0,0,0,10.322071075439453,35.47634
1251,0,0,0,15.725347518920898,47.67332
1252,0,0,0,8.95751953125,33.9325
1253,0,0,0,10.64289665222168,37.25551
1254,1,1,3,11.871034622192383,31.092434
1255,0,0,1,15.749776840209961,41.348335
1256,1,1,3,11.916252136230469,38.724556
1257,0,0,0,8.297845840454102,29.952694
1258,1,1,3,10.389394760131836,32.76166
1259,0,0,0,8.670707702636719,30.657673
1260,0,0,0,16.462114334106445,35.224915
1261,0,0,0,8.501180648803711,37.315296
1262,0,0,0,14.50213623046875,43.85309
1263,0,0,0,12.191825866699219,34.031887
1264,0,0,0,10.170811653137207,35.815926
1265,1,1,3,7.867275238037109,33.89462
1266,0,0,0,12.341024398803711,34.681232
1267,0,0,0,10.306755065917969,42.602127
1268,0,0,0,14.254846572875977,34.977016
1269,0,0,0,17.336074829101562,45.616283
1270,1,1,3,11.356905937194824,30.633875
1271,1,1,3,13.627654075622559,44.76873
1272,1,1,3,15.09855842590332,34.396
1273,0,0,0,12.792110443115234,38.33539
1274,0,0,0,11.210693359375,34.92304
1275,0,0,0,12.517805099487305,36.464622
1276,0,0,0,13.37426471710205,30.964048
1277,0,0,0,11.520565032958984,38.41206
1278,0,0,0,10.178312301635742,32.541122
1279,0,0,0,11.489622116088867,31.674528
1280,0,0,0,8.723854064941406,26.142994
1281,0,0,0,15.65102767944336,34.497414
1282,0,0,0,9.942757606506348,30.178986
1283,0,0,0,12.455013275146484,35.681046
1284,0,0,0,12.534173965454102,35.76066
1285,1,1,3,13.629476547241211,37.74332
1286,0,0,0,12.287019729614258,31.133034
1287,0,0,0,14.766254425048828,37.809498
1288,0,0,0,7.7335896492004395,37.745224
1289,0,0,0,13.161418914794922,31.703377
1290,0,0,0,9.912490844726562,30.673372
1291,0,0,0,12.944622039794922,34.12121
1292,0,0,0,13.89167594909668,35.727356
1293,0,0,0,9.112213134765625,27.770489
1294,1,1,3,15.334267616271973,37.1186
1295,1,1,3,13.440620422363281,47.837543
1296,0,0,0,11.501514434814453,29.915451
1297,0,0,0,11.793302536010742,32.07734
1298,1,1,3,14.117856979370117,42.33457
1299,1,1,3,9.837284088134766,43.026634
1300,0,0,0,12.116806983947754,40.540707
1301,0,0,0,12.579736709594727,35.137066
1302,0,0,0,15.094559669494629,37.573036
1303,1,1,3,7.6219706535339355,34.50603
1304,0,0,0,11.84150505065918,29.904785
1305,0,0,0,9.671174049377441,40.875267
1306,0,0,0,12.838623046875,39.241486
1307,1,1,3,12.062928199768066,43.120247
1308,0,0,0,14.985233306884766,38.883392
1309,1,1,3,11.173036575317383,39.728867
1310,1,1,3,12.08485221862793,42.11004
1311,0,0,0,15.19912052154541,37.901825
1312,0,0,0,13.023263931274414,35.133446
1313,0,0,0,10.499774932861328,33.364815
1314,0,0,0,11.837696075439453,28.67255
1315,0,0,0,9.447185516357422,30.824654
1316,0,0,1,8.430320739746094,45.692104
1317,0,0,0,14.766101837158203,32.816803
1318,0,0,0,14.497366905212402,34.38039
1319,0,0,0,11.91463851928711,30.894152
1320,0,0,0,13.717161178588867,31.886957
1321,0,0,0,10.253507614135742,36.5182
1322,1,1,3,14.455100059509277,37.34104
1323,0,0,0,10.300070762634277,28.017153
1324,0,0,0,10.667709350585938,48.163277
1325,0,0,0,11.567161560058594,36.132164
1326,0,0,0,10.950328826904297,41.02809
1327,0,0,0,13.196802139282227,35.76538
1328,1,1,3,10.268672943115234,36.639233
1329,0,0,0,11.103265762329102,39.211876
1330,0,0,0,12.292745590209961,32.739773
1331,0,0,0,12.262008666992188,38.105614
1332,0,0,0,9.522628784179688,33.253757
1333,0,0,0,8.130838394165039,42.54445
1334,0,0,0,15.78193473815918,41.872066
1335,1,1,3,10.50364875793457,29.80656
1336,0,0,0,10.719518661499023,29.235884
1337,1,1,3,10.211505889892578,29.008957
1338,0,0,0,12.490873336791992,32.22468
1339,0,0,0,10.657757759094238,34.597363
1340,0,0,0,14.034258842468262,32.111614
1341,1,1,3,14.298030853271484,34.863457
1342,0,0,0,17.15679359436035,38.68553
1343,0,0,0,9.786592483520508,41.449585
1344,0,0,0,14.526023864746094,38.449852
1345,1,1,3,9.320693969726562,35.467083
1346,1,1,3,10.655303955078125,33.49617
1347,0,0,0,13.848135948181152,32.308193
1348,0,0,0,9.991819381713867,29.87022
1349,0,0,0,14.084529876708984,35.271545
1350,0,0,0,13.402740478515625,36.9407
1351,0,0,0,15.865175247192383,38.115543
1352,0,0,0,11.360408782958984,28.882986
1353,0,0,0,11.78993034362793,35.19971
1354,0,0,0,14.957277297973633,47.327446
1355,0,0,0,16.99099349975586,42.276493
1356,0,0,0,18.602272033691406,40.135654
1357,0,0,0,10.663566589355469,32.39253
1358,1,1,3,13.759992599487305,31.162836
1359,0,0,0,11.225225448608398,30.243464
1360,0,0,0,13.885641098022461,46.00431
1361,0,0,0,12.094247817993164,29.759525
1362,0,0,0,10.774675369262695,36.342304
1363,0,0,0,10.90637493133545,31.22746
1364,0,0,0,15.56857967376709,32.635742
1365,1,1,3,9.508981704711914,49.544132
1366,0,0,0,10.882658004760742,35.489815
1367,0,0,0,10.982440948486328,30.048061
1368,0,0,0,14.715298652648926,35.46732
1369,0,0,0,10.330526351928711,34.410534
1370,1,1,3,12.516935348510742,35.84786
1371,0,0,0,15.600835800170898,37.392742
1372,0,0,0,8.374405860900879,28.070883
1373,0,0,0,11.627995491027832,36.26854
1374,0,0,0,12.306436538696289,35.8579
1375,1,1,3,9.526268005371094,40.995716
1376,0,0,0,15.241277694702148,38.30047
1377,0,0,0,8.621747970581055,25.251526
1378,0,0,0,12.387493133544922,30.77789
1379,1,1,3,15.64330768585205,31.639847
1380,1,1,3,14.95648193359375,35.390705
1381,0,0,0,12.651618003845215,28.672424
1382,0,0,0,9.914909362792969,37.19124
1383,0,0,0,13.156904220581055,40.821873
1384,0,0,0,10.56969165802002,35.775646
1385,0,0,0,8.906097412109375,41.24376
1386,0,0,0,16.504255294799805,38.089817
1387,0,0,0,9.647374153137207,33.87913
1388,0,0,0,9.209782600402832,38.191803
1389,0,0,0,12.131462097167969,47.276333
1390,0,0,0,13.103116035461426,31.414186
1391,0,0,0,10.56524658203125,30.766872
1392,0,0,0,9.125448226928711,35.698112
1393,0,0,1,13.30673599243164,38.793842
1394,1,1,3,13.554006576538086,32.47673
1395,0,0,0,16.55084991455078,36.22336
1396,1,1,3,11.548818588256836,30.617672
1397,0,0,0,9.778373718261719,41.042667
1398,0,0,0,9.877845764160156,42.93189
1399,0,0,1,10.579296112060547,29.985043
1400,1,1,3,14.4482421875,41.029316
1401,0,0,0,9.388310432434082,32.677982
1402,0,0,0,12.908395767211914,42.03532
1403,0,0,0,12.66421127319336,36.802246
1404,0,0,0,14.397161483764648,33.04562
1405,0,0,0,9.821191787719727,43.59745
1406,0,0,0,8.017105102539062,39.869446
1407,0,0,0,11.045574188232422,40.307316
1408,0,0,0,11.857780456542969,28.05308
1409,0,0,0,9.970985412597656,31.26193
1410,0,0,0,10.56385326385498,38.630405
1411,1,1,3,13.106197357177734,38.455597
1412,0,0,0,12.310426712036133,36.988586
1413,0,0,0,11.163914680480957,34.32594
1414,0,0,0,11.561898231506348,40.30496
1415,1,1,3,10.905599594116211,28.90468
1416,0,0,0,10.193279266357422,30.197184
1417,0,0,0,19.844608306884766,44.51096
1418,0,0,0,10.50515079498291,26.764654
1419,0,0,0,11.250386238098145,39.187977
1420,0,0,0,9.13183307647705,33.10993
1421,0,0,0,16.13956069946289,39.4338
1422,0,0,0,12.903144836425781,36.855877
1423,1,1,3,16.419294357299805,40.646843
1424,0,0,0,13.831074714660645,40.47212
1425,1,1,3,14.126853942871094,35.94502
1426,1,1,3,10.536979675292969,41.786705
1427,0,0,0,5.820735454559326,34.37484
1428,0,0,0,11.30280876159668,29.928173
1429,0,0,0,12.977849960327148,30.56453
1430,0,0,0,10.462419509887695,32.025627
1431,0,0,0,10.751893997192383,35.948193
1432,0,0,0,10.408792495727539,32.89246
1433,0,0,0,11.837095260620117,33.787655
1434,0,0,0,11.262396812438965,46.759285
1435,0,0,0,14.708048820495605,49.86938
1436,0,0,0,10.812116622924805,43.616425
1437,1,1,3,12.137051582336426,39.27429
1438,0,0,0,14.6892728805542,36.681675
1439,0,0,0,11.208471298217773,36.100945
1440,0,0,0,12.305320739746094,32.183365
1441,0,0,0,8.789827346801758,34.437325
1442,0,0,0,10.052262306213379,35.745255
1443,1,1,3,12.13924789428711,32.299355
1444,0,0,0,9.676409721374512,31.444498
1445,0,0,0,11.02376937866211,35.886585
1446,1,1,3,13.834247589111328,39.17255
1447,0,0,0,12.943136215209961,32.499138
1448,0,0,0,7.3702898025512695,36.615566
1449,0,0,0,15.909808158874512,38.441032
1450,0,0,0,10.063638687133789,46.438747
1451,0,0,0,9.07291030883789,40.128136
1452,0,0,0,10.3352689743042,30.690924
1453,0,0,0,14.301257133483887,38.661606
1454,0,0,0,14.863858222961426,42.70581
1455,1,1,3,14.753681182861328,40.838345
1456,0,0,0,9.67304801940918,36.195763
1457,1,1,3,13.089245796203613,34.86922
1458,0,0,0,11.17076587677002,38.307213
1459,0,0,0,9.194194793701172,26.14314
1460,0,0,0,11.802885055541992,37.40163
1461,0,0,0,14.198055267333984,35.661736
1462,0,0,0,10.869331359863281,36.723797
1463,0,0,0,17.979400634765625,45.67629
1464,0,0,0,14.569334983825684,40.77091
1465,0,0,0,12.517383575439453,34.0761
1466,0,0,0,9.039745330810547,37.875645
1467,0,0,0,9.685129165649414,40.12695
1468,0,0,0,12.723588943481445,33.898434
1469,0,0,0,9.631553649902344,32.37948
1470,0,0,1,9.657018661499023,30.195492
1471,0,0,0,15.014558792114258,43.969433
1472,0,0,0,15.692312240600586,39.86908
1473,1,1,3,16.64493179321289,40.09525
1474,0,0,0,12.861369132995605,28.834497
1475,0,0,1,9.889583587646484,38.450935
1476,0,0,0,13.217666625976562,31.333052
1477,0,0,0,9.723478317260742,43.431557
1478,0,0,1,8.874444007873535,37.306374
1479,0,0,0,20.590946197509766,43.74694
1480,1,1,3,12.10771369934082,32.072937
1481,1,1,3,8.901978492736816,33.112686
1482,1,1,3,9.88165283203125,32.47712
1483,0,0,0,10.269515991210938,30.032047
1484,1,1,3,13.149252891540527,40.31137
1485,0,0,1,13.360870361328125,38.41884
1486,0,0,0,11.175600051879883,42.052925
1487,0,0,0,13.083691596984863,33.253807
1488,0,0,0,11.18766975402832,28.928873
1489,0,0,0,12.406976699829102,37.53336
1490,1,1,3,18.60070037841797,38.064728
1491,0,0,0,9.819470405578613,33.0339
1492,0,0,0,8.391146659851074,29.981783
1493,0,0,0,14.209800720214844,30.727413
1494,0,0,0,11.163963317871094,42.76563
1495,1,1,3,10.657341003417969,36.89022
1496,1,1,3,12.8407564163208,32.253017
1497,0,0,0,14.702922821044922,37.599167
1498,0,0,1,11.917776107788086,36.190613
1499,0,0,0,15.516326904296875,33.081734
1500,0,0,0,9.147713661193848,31.055136
1501,0,0,0,11.432567596435547,35.66356
1502,0,0,0,13.009876251220703,42.53851
1503,0,0,0,15.038851737976074,33.67629
1504,0,0,0,13.359260559082031,42.789494
1505,0,0,0,10.579991340637207,33.400368
1506,0,0,0,17.76025390625,41.095947
1507,0,0,0,13.218591690063477,30.918428
1508,0,0,0,8.696003913879395,37.523083
1509,1,1,3,9.841668128967285,31.214722
1510,1,1,2,13.143192291259766,50.14739
1511,0,0,0,13.107887268066406,32.115246
1512,1,1,3,11.189356803894043,27.252033
1513,1,1,3,13.091442108154297,40.693497
1514,1,1,3,12.435373306274414,38.460197
1515,1,1,3,9.422941207885742,39.88455
1516,0,0,0,7.868290901184082,32.80617
1517,1,1,3,9.744789123535156,38.290604
1518,0,0,0,18.718318939208984,40.957962
1519,0,0,0,8.44346809387207,42.047764
1520,1,1,3,10.370988845825195,32.420948
1521,0,0,0,12.53023910522461,33.41929
1522,0,0,0,12.200824737548828,28.803152
1523,1,1,3,6.423625469207764,31.006754
1524,0,0,0,11.66130256652832,30.670137
1525,0,0,0,10.042052268981934,28.278757
1526,0,0,0,11.286948204040527,31.678991
1527,0,0,0,15.777098655700684,38.655827
1528,0,0,0,10.029075622558594,28.07852
1529,0,0,0,11.042061805725098,35.39364
1530,0,0,0,9.857948303222656,44.286266
1531,1,1,3,12.46782112121582,31.673788
1532,1,1,3,7.757627010345459,34.59436
1533,0,0,0,14.583239555358887,36.025883
1534,0,0,0,11.675031661987305,38.24968
1535,0,0,1,12.638731002807617,29.110064
1536,0,0,0,10.796684265136719,35.14466
1537,0,0,0,16.085054397583008,42.886528
1538,0,0,0,18.378320693969727,38.48764
1539,0,0,0,16.14667510986328,41.45862
1540,0,0,0,11.6920166015625,29.81988
1541,0,0,1,9.767498970031738,34.4805
1542,0,0,0,10.312568664550781,41.19243
1543,0,0,1,9.916004180908203,38.32953
1544,0,0,0,13.510438919067383,42.287186
1545,1,1,3,10.906564712524414,33.5368
1546,0,0,0,10.017953872680664,29.157196
1547,0,0,0,9.653305053710938,43.183456
1548,0,0,0,13.783707618713379,34.093605
1549,0,0,0,13.028518676757812,34.775715
1550,1,1,3,14.274280548095703,33.616272
1551,0,0,0,15.238199234008789,42.270947
1552,1,1,3,6.6540727615356445,37.7443
1553,1,1,3,9.700428009033203,32.203777
1554,0,0,0,18.239376068115234,40.350212
1555,0,0,0,9.853708267211914,31.886759
1556,0,0,0,9.473897933959961,31.237034
1557,0,0,0,12.320798873901367,34.25162
1558,0,0,0,7.268217086791992,33.59134
1559,0,0,0,14.390588760375977,31.55719
1560,1,1,3,12.385236740112305,35.21793
1561,0,0,0,9.995763778686523,34.527416
1562,0,0,0,11.521533012390137,26.57555
1563,0,0,0,9.92809009552002,27.63339
1564,0,0,0,11.34609603881836,28.188469
1565,0,0,0,8.901840209960938,40.474438
1566,0,0,0,9.92099380493164,36.22952
1567,0,0,0,9.947366714477539,38.80289
1568,0,0,0,9.392501831054688,33.338882
1569,1,1,3,12.922672271728516,42.131966
1570,0,0,0,10.618818283081055,43.406128
1571,0,0,0,14.225217819213867,42.449074
1572,0,0,0,9.945137977600098,35.72759
1573,0,0,0,14.781808853149414,32.538822
1574,0,0,0,12.629646301269531,34.739273
1575,0,0,0,11.046852111816406,47.670574
1576,0,0,0,16.049617767333984,35.714172
1577,0,0,0,12.551973342895508,31.034079
1578,0,0,0,13.611398696899414,38.98082
1579,0,0,0,13.526578903198242,37.502033
1580,0,0,0,13.867670059204102,44.973015
1581,0,0,0,14.41781997680664,41.370213
1582,0,0,0,10.326605796813965,44.064426
1583,1,1,3,12.180610656738281,37.42342
1584,1,1,3,15.41309642791748,37.420845
1585,0,0,0,14.062945365905762,33.62647
1586,1,1,3,11.668882369995117,41.29082
1587,1,1,3,13.785425186157227,40.582203
1588,0,0,0,14.54230785369873,34.490124
1589,1,1,3,11.338996887207031,35.967735
1590,0,0,0,10.670516967773438,35.15543
1591,0,0,0,10.675735473632812,36.232876
1592,0,0,0,11.078725814819336,29.301958
1593,0,0,0,14.198896408081055,41.032726
1594,1,1,3,11.735967636108398,29.388168
1595,0,0,0,12.463180541992188,31.933695
1596,0,0,0,11.055343627929688,28.75161
1597,0,0,0,9.855121612548828,31.34176
1598,0,0,0,10.485313415527344,32.997536
1599,0,0,0,9.588249206542969,33.912804
1600,0,0,0,17.446195602416992,40.532974
1601,0,0,0,10.88908576965332,27.24507
1602,0,0,0,15.507295608520508,38.605747
1603,0,0,1,9.689505577087402,50.4604
1604,0,0,0,17.770648956298828,43.425343
1605,0,0,0,10.741024017333984,40.20752
1606,0,0,0,9.591293334960938,28.303629
1607,0,0,0,15.241744041442871,35.429466
1608,0,0,0,12.375104904174805,34.272823
1609,1,1,3,10.637720108032227,35.699028
1610,0,0,0,15.608760833740234,43.788998
1611,0,0,0,12.939535140991211,33.272434
1612,0,0,1,14.58020305633545,41.926643
1613,0,0,0,10.888437271118164,38.70728
1614,0,0,0,17.12506675720215,42.088615
1615,1,1,3,9.123204231262207,24.762259
1616,0,0,0,12.520275115966797,42.4015
1617,0,0,0,7.71375846862793,35.33879
1618,0,0,1,9.198713302612305,43.178215
1619,0,0,0,14.545083999633789,40.30772
1620,0,0,0,11.106078147888184,34.085484
1621,0,0,0,12.403223037719727,33.421574
1622,1,1,3,13.942346572875977,36.16257
1623,1,1,3,17.32318687438965,38.857765
1624,0,0,0,10.808197975158691,29.938988
1625,0,0,0,17.001113891601562,39.928577
1626,0,0,0,14.077899932861328,34.80777
1627,0,0,0,12.792651176452637,38.904938
1628,0,0,0,11.64664077758789,29.774633
1629,1,1,3,8.654219627380371,45.525974
1630,1,1,3,10.917253494262695,32.386024
1631,0,0,0,13.437606811523438,40.12053
1632,0,0,0,10.995769500732422,26.71315
1633,0,0,0,9.545865058898926,39.365795
1634,0,0,0,13.64509391784668,35.59366
1635,0,0,0,13.065062522888184,35.455368
1636,0,0,0,10.523006439208984,30.079092
1637,1,1,3,12.849217414855957,34.231537
1638,0,0,0,16.324560165405273,40.181736
1639,0,0,0,12.605937957763672,33.696968
1640,1,1,3,10.216068267822266,37.325417
1641,1,1,3,12.939805030822754,36.870903
1642,0,0,0,10.906288146972656,41.709206
1643,1,1,3,11.094902992248535,30.123028
1644,0,0,0,14.537175178527832,32.0876
1645,1,1,3,16.01563262939453,36.883293
1646,0,0,0,10.793869972229004,31.517971
1647,0,0,0,13.310957908630371,51.780113
1648,0,0,0,10.819206237792969,36.106308
1649,0,0,0,11.846773147583008,35.411434
1650,0,0,0,14.283641815185547,36.157463
1651,0,0,0,9.628823280334473,32.13872
1652,0,0,0,13.495494842529297,34.20047
1653,1,1,3,13.917060852050781,34.93327
1654,0,0,0,13.07689380645752,40.988277
1655,0,0,0,10.474723815917969,30.517628
1656,0,0,0,9.994537353515625,32.456852
1657,0,0,0,9.998730659484863,30.730385
1658,0,0,0,10.846334457397461,32.92176
1659,1,1,3,10.17703628540039,37.012993
1660,0,0,0,9.878063201904297,31.056559
1661,0,0,0,16.860837936401367,38.184933
1662,1,1,3,14.451086044311523,36.828045
1663,0,0,0,11.5462064743042,34.12777
1664,1,1,3,9.470914840698242,39.5926
1665,0,0,1,12.182052612304688,37.78957
1666,0,0,0,12.953454971313477,38.430046
1667,0,0,0,10.109177589416504,35.729706
1668,0,0,0,9.10004997253418,39.45824
1669,1,1,3,10.165156364440918,33.91534
1670,0,0,0,15.66109561920166,36.14268
1671,1,1,3,10.00308609008789,39.519417
1672,1,1,3,17.843032836914062,45.174583
1673,0,0,0,12.426626205444336,45.174805
1674,0,0,0,14.601181030273438,40.476044
1675,0,0,0,12.416252136230469,40.851345
1676,0,0,0,11.980894088745117,36.7052
1677,0,0,0,11.5380859375,31.269115
1678,0,0,0,12.051586151123047,40.477512
1679,0,0,0,13.131235122680664,38.92112
1680,0,0,0,12.099905014038086,32.18016
1681,1,1,3,11.420559883117676,30.53886
1682,0,0,0,10.239927291870117,37.96148
1683,0,0,0,9.076446533203125,34.59224
1684,0,0,0,14.132486343383789,37.443535
1685,0,0,0,10.240516662597656,27.070055
1686,1,1,3,13.951979637145996,34.011707
1687,0,0,0,8.96121883392334,34.052532
1688,0,0,0,10.836166381835938,31.056005
1689,1,1,3,11.025156021118164,44.337933
1690,1,1,3,11.641280174255371,40.78553
1691,0,0,0,12.834527015686035,33.2511
1692,1,1,3,17.407100677490234,41.254074
1693,1,1,3,13.868941307067871,35.3744
1694,1,1,3,9.12528133392334,38.30688
1695,0,0,0,10.436431884765625,35.90845
1696,0,0,0,12.667952537536621,35.02351
1697,0,0,0,11.752201080322266,37.178123
1698,1,1,3,11.032340049743652,34.66516
1699,0,0,0,9.717741012573242,28.6941
1700,0,0,0,16.347026824951172,38.82557
1701,0,0,0,10.832298278808594,32.845078
1702,0,0,0,21.26488494873047,44.785866
1703,0,0,0,15.075895309448242,35.314743
1704,0,0,0,12.417537689208984,35.954025
1705,0,0,0,15.4757661819458,35.09679
1706,0,0,0,10.511667251586914,39.01369
1707,0,0,0,10.680207252502441,42.167076
1708,0,0,0,13.885458946228027,35.564552
1709,0,0,0,10.31182861328125,34.126995
1710,0,0,0,8.985690116882324,41.113094
1711,0,0,0,10.24485969543457,34.57021
1712,0,0,0,11.729703903198242,33.691803
1713,0,0,0,11.092168807983398,30.132303
1714,0,0,1,11.960258483886719,36.899715
1715,0,0,0,10.3691987991333,29.420706
1716,0,0,0,13.18759536743164,34.700367
1717,0,0,0,10.473464965820312,35.23162
1718,0,0,0,9.514852523803711,29.730341
1719,1,1,3,12.297396659851074,31.921904
1720,0,0,0,15.751962661743164,40.201763
1721,1,1,3,14.140473365783691,37.762306
1722,0,0,0,11.87159252166748,36.929913
1723,0,0,0,11.320432662963867,37.394196
1724,1,1,2,14.781271934509277,31.452482
1725,0,0,0,11.773885726928711,30.869816
1726,0,0,0,12.096223831176758,29.07598
1727,0,0,0,10.724639892578125,34.386288
1728,0,0,0,11.323368072509766,26.886446
1729,0,0,0,18.409793853759766,43.617317
1730,0,0,0,18.946365356445312,46.819736
1731,0,0,0,11.061817169189453,30.469011
1732,0,0,1,12.748668670654297,35.3559
1733,0,0,0,9.753503799438477,37.828724
1734,0,0,0,12.145804405212402,35.155354
1735,0,0,0,9.706555366516113,27.683882
1736,0,0,0,14.422017097473145,43.993633
1737,1,1,3,13.937633514404297,32.12796
1738,0,0,0,8.993128776550293,33.67831
1739,0,0,0,10.86729907989502,39.378372
1740,0,0,0,12.448314666748047,32.96963
1741,0,0,0,12.47256088256836,37.85294
1742,0,0,0,9.496448516845703,33.045666
1743,0,0,0,16.719280242919922,42.396065
1744,0,0,0,16.88192367553711,45.83412
1745,0,0,0,14.585105895996094,34.320698
1746,1,1,3,11.031694412231445,36.119
1747,0,0,0,13.858879089355469,35.911415
1748,0,0,0,12.438545227050781,37.237564
1749,0,0,0,12.398513793945312,39.887157
1750,0,0,0,10.054534912109375,32.857414
1751,0,0,1,8.990152359008789,27.155142
1752,0,0,0,11.289873123168945,28.9815
1753,0,0,0,13.764904022216797,32.37044
1754,1,1,3,15.226764678955078,40.642517
1755,0,0,0,14.418708801269531,34.777164
1756,0,0,0,12.955696105957031,35.97864
1757,0,0,0,10.227882385253906,30.661182
1758,0,0,0,13.463926315307617,28.501284
1759,0,0,0,10.756721496582031,44.27471
1760,0,0,0,11.288150787353516,45.18563
1761,0,0,0,12.754206657409668,33.49137
1762,1,1,2,11.796758651733398,29.581488
1763,0,0,0,9.762938499450684,40.586445
1764,0,0,0,9.789907455444336,42.906967
1765,1,1,3,10.346389770507812,28.363197
1766,1,1,3,11.253862380981445,35.414948
1767,0,0,0,11.204816818237305,39.565594
1768,0,0,0,8.205911636352539,34.968174
1769,0,0,0,10.745221138000488,38.092228
1770,0,0,0,11.152169227600098,32.666607
1771,0,0,0,12.734296798706055,32.729973
1772,1,1,3,11.464866638183594,35.570564
1773,0,0,0,9.571769714355469,34.60164
1774,0,0,0,9.823587417602539,32.6588
1775,0,0,0,9.76803207397461,25.151024
1776,0,0,0,11.456178665161133,36.523777
1777,0,0,0,15.531455993652344,34.52703
1778,1,1,3,10.927708625793457,39.747704
1779,0,0,0,10.177152633666992,27.287308
1780,0,0,0,14.930120468139648,35.879585
1781,0,0,1,15.842681884765625,38.444324
1782,1,1,3,10.953559875488281,30.477327
1783,0,0,0,12.890022277832031,30.449574
1784,0,0,0,14.144584655761719,35.15824
1785,1,1,3,16.138351440429688,46.02243
1786,0,0,0,11.52188491821289,38.986885
1787,0,0,0,13.509193420410156,31.97068
1788,0,0,0,15.422382354736328,43.24108
1789,0,0,0,10.25523567199707,36.03452
1790,0,0,0,12.494529724121094,36.68286
1791,1,1,2,13.900331497192383,35.18134
1792,1,1,3,10.347436904907227,27.140097
1793,0,0,0,9.951862335205078,40.118153
1794,0,0,0,17.70502471923828,44.97402
1795,1,1,3,12.49737548828125,31.414787
1796,0,0,0,10.73749828338623,37.19734
1797,0,0,1,15.12757682800293,35.928795
1798,0,0,0,10.442119598388672,25.290112
1799,0,0,0,14.108823776245117,37.55066
1800,0,0,0,12.076480865478516,40.551125
1801,0,0,0,12.160911560058594,38.08436
1802,0,0,0,13.717275619506836,38.544533
1803,0,0,0,12.049543380737305,34.434692
1804,1,1,3,9.621667861938477,35.376152
1805,0,0,0,9.546463012695312,36.477985
1806,0,0,0,10.110251426696777,39.147762
1807,0,0,0,16.571365356445312,34.180847
1808,0,0,0,9.448905944824219,38.311283
1809,0,0,1,13.557056427001953,42.585827
1810,0,0,0,8.762163162231445,28.897633
1811,0,0,0,11.121454238891602,38.789734
1812,0,0,0,10.537971496582031,43.648952
1813,0,0,0,9.59876823425293,27.777733
1814,0,0,0,20.36050796508789,40.51803
1815,0,0,0,14.214361190795898,33.756786
1816,0,0,0,11.64145565032959,40.172016
1817,0,0,0,14.880975723266602,43.326283
1818,0,0,0,8.27737808227539,40.55035
1819,0,0,0,15.771297454833984,37.170605
1820,0,0,0,12.90625,39.369343
1821,0,0,0,16.68988037109375,41.644024
1822,0,0,0,10.424684524536133,42.821953
1823,0,0,0,9.150518417358398,38.990795
1824,0,0,0,12.99972915649414,42.16653
1825,0,0,0,17.31234359741211,40.135895
1826,0,0,0,9.842708587646484,32.182934
1827,0,0,0,12.75048828125,35.860985
1828,0,0,0,9.356449127197266,32.467102
1829,0,0,0,10.439943313598633,34.602093
1830,0,0,0,14.149829864501953,31.623886
1831,1,1,3,11.793970108032227,28.92662
1832,1,1,3,14.9591064453125,34.630966
1833,0,0,0,12.727014541625977,32.13642
1834,0,0,0,14.184523582458496,32.056675
1835,0,0,0,14.621967315673828,36.082962
1836,0,0,0,14.504972457885742,34.223103
1837,0,0,0,10.076644897460938,32.690994
1838,0,0,0,13.899904251098633,40.502533
1839,1,1,3,13.973556518554688,31.488173
1840,0,0,0,17.992931365966797,41.99222
1841,0,0,0,9.890026092529297,28.095518
1842,1,1,3,10.940181732177734,42.801
1843,0,0,0,9.92486572265625,33.681526
1844,1,1,3,10.850319862365723,36.37302
1845,0,0,0,8.208686828613281,37.0111
1846,0,0,0,8.356412887573242,38.10798
1847,0,0,0,13.370209693908691,33.428528
